source_file,source_path,source_kind,function_callsite,native_call_kind,sector_name,token_class,enabled_or_disabled,likely_region,mp_or_sp,risk_level,notes
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x8B,decoded_string,mp_tes_coop01ax,sector,reference,tes,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0xA0,decoded_string,mp_tes_coop01bx,sector,reference,tes,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0xB5,decoded_string,mp_tes_coop01cx,sector,reference,tes,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0xCA,decoded_string,mp_tes_coop02x,sector,reference,tes,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0xDE,decoded_string,mp_tes_base01x,sector,reference,tes,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0xF2,decoded_string,mp_gap_mineLid01x,sector,reference,gap,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x109,decoded_string,mp_fom_coop01x,sector,reference,fom,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x11D,decoded_string,mp_fom_burntDebris01x,sector,reference,fom,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x138,decoded_string,mp_wld_base03x,sector,reference,wld,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x14C,decoded_string,mp_nos_coop01ax,sector,reference,nos,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x161,decoded_string,mp_nos_coop01bx,sector,reference,nos,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x176,decoded_string,mp_nos_coop01cx,sector,reference,nos,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x18B,decoded_string,mp_nos_coop01dx,sector,reference,nos,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x1A0,decoded_string,mp_nos_coop01ex,sector,reference,nos,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x1B5,decoded_string,mp_scr_coop01x,sector,reference,scr,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x1C9,decoded_string,arm_flags01x,sector,reference,arm,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x1DB,decoded_string,chu_flags01x,sector,reference,chu,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x1ED,decoded_string,esc_flags01x,sector,reference,esc,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x1FF,decoded_string,han_flags01x,sector,reference,han,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x211,decoded_string,hen_flags01x,sector,reference,hen,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x223,decoded_string,mtp_flags01x,sector,reference,mtp,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x235,decoded_string,mp_arm_base01x,sector,reference,arm,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x249,decoded_string,mp_cas_base01x,sector,reference,cas,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x25D,decoded_string,mp_pik_base01x,sector,reference,pik,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x271,decoded_string,mp_tes_base01x,sector,reference,tes,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x285,decoded_string,mp_tum_base01x,sector,reference,tum,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x299,decoded_string,mp_arm_ffa01x,sector,reference,arm,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x2AC,decoded_string,mp_chu_ffa01x,sector,reference,chu,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x2BF,decoded_string,mp_esc_ffa01x,sector,reference,esc,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x2D2,decoded_string,mp_hen_ffa01x,sector,reference,hen,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x2E5,decoded_string,mp_lsh_ffa01x,sector,reference,lsh,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x2F8,decoded_string,mp_pik_ffa01x,sector,reference,pik,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x30B,decoded_string,mp_upr_ffa01x,sector,reference,upr,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x31E,decoded_string,mp_chu_platforms01x,sector,reference,chu,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x337,decoded_string,mp_mtp_base01x,sector,reference,mtp,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x34B,decoded_string,mp_fom_base01x,sector,reference,fom,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x35F,decoded_string,mp_fom_ffa01x,sector,reference,fom,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x372,decoded_string,mp_wld_base01x,sector,reference,wld,sp,low,decoded WSC payload
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,sp,decoded_offset:0x386,decoded_string,mp_chu_base01x,sector,reference,chu,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x11D97,decoded_string,MP_LVL1,sector,reference,lvl1,sp,review,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x11DA3,decoded_string,MP_LVL1_DES,sector,reference,lvl1,sp,review,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x1B35E,decoded_string,mp_fast_travel,sector,reference,fast,sp,review,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x1B58D,decoded_string,mp_intro_,sector,reference,intro,sp,review,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x1C254,decoded_string,mp_M1,sector,reference,m1,sp,review,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x1F83E,decoded_string,mp_teamgames,sector,reference,teamgames,sp,review,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x1F9E1,decoded_string,mp_ffa,sector,reference,ffa,sp,review,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x31FA1,decoded_string,mp_tes_coop01ax,sector,reference,tes,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x31FB6,decoded_string,mp_tes_coop01bx,sector,reference,tes,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x31FCB,decoded_string,mp_tes_coop01cx,sector,reference,tes,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x31FE0,decoded_string,mp_tes_coop02x,sector,reference,tes,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x31FF4,decoded_string,mp_tes_base01x,sector,reference,tes,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32008,decoded_string,mp_gap_mineLid01x,sector,reference,gap,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x3201F,decoded_string,mp_fom_coop01x,sector,reference,fom,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32033,decoded_string,mp_fom_burntDebris01x,sector,reference,fom,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x3204E,decoded_string,mp_wld_base03x,sector,reference,wld,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32062,decoded_string,mp_nos_coop01ax,sector,reference,nos,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32077,decoded_string,mp_nos_coop01bx,sector,reference,nos,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x3208C,decoded_string,mp_nos_coop01cx,sector,reference,nos,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x320A1,decoded_string,mp_nos_coop01dx,sector,reference,nos,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x320B6,decoded_string,mp_nos_coop01ex,sector,reference,nos,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x320CB,decoded_string,mp_scr_coop01x,sector,reference,scr,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x320DF,decoded_string,arm_flags01x,sector,reference,arm,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x320F1,decoded_string,chu_flags01x,sector,reference,chu,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32103,decoded_string,esc_flags01x,sector,reference,esc,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32115,decoded_string,han_flags01x,sector,reference,han,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32127,decoded_string,hen_flags01x,sector,reference,hen,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32139,decoded_string,mtp_flags01x,sector,reference,mtp,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x3214B,decoded_string,mp_arm_base01x,sector,reference,arm,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x3215F,decoded_string,mp_cas_base01x,sector,reference,cas,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32173,decoded_string,mp_pik_base01x,sector,reference,pik,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32187,decoded_string,mp_tes_base01x,sector,reference,tes,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x3219B,decoded_string,mp_tum_base01x,sector,reference,tum,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x321AF,decoded_string,mp_arm_ffa01x,sector,reference,arm,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x321C2,decoded_string,mp_chu_ffa01x,sector,reference,chu,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x321D5,decoded_string,mp_esc_ffa01x,sector,reference,esc,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x321E8,decoded_string,mp_hen_ffa01x,sector,reference,hen,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x321FB,decoded_string,mp_lsh_ffa01x,sector,reference,lsh,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x3220E,decoded_string,mp_pik_ffa01x,sector,reference,pik,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32221,decoded_string,mp_upr_ffa01x,sector,reference,upr,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32234,decoded_string,mp_chu_platforms01x,sector,reference,chu,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x3224D,decoded_string,mp_mtp_base01x,sector,reference,mtp,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32261,decoded_string,mp_fom_base01x,sector,reference,fom,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32275,decoded_string,mp_fom_ffa01x,sector,reference,fom,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x32288,decoded_string,mp_wld_base01x,sector,reference,wld,sp,low,decoded WSC payload
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,sp,decoded_offset:0x3229C,decoded_string,mp_chu_base01x,sector,reference,chu,sp,low,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0xA7B,decoded_string,MP_PLAYER,sector,reference,player,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x1147,decoded_string,MP_LAW_DISHONORABLE,sector,reference,law,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x1173,decoded_string,MP_LAW_HONORABLE,sector,reference,law,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x19664,decoded_string,MP_SavedPlayerAEName,sector,reference,savedplayeraename,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x19687,decoded_string,MP_SavedHorseAEName,sector,reference,savedhorseaename,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x196A8,decoded_string,MP_SavedTitle,sector,reference,savedtitle,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x197D7,decoded_string,MP_GoldenWeapon,sector,reference,goldenweapon,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x197F6,decoded_string,MP_UNLOCKDATA,sector,reference,unlockdata,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x19812,decoded_string,mp_cpchallenges,sector,reference,cpchallenges,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x198EF,decoded_string,MP_Save,sector,reference,save,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x19906,decoded_string,MP_Save,sector,reference,save,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x1A619,decoded_string,MP_PLAYER_NOTORIOUS,sector,reference,player,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x1A63B,decoded_string,MP_VIRTUAL,sector,reference,virtual,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3B9BD,decoded_string,MP_LVL1,sector,reference,lvl1,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0xB5787,decoded_string,mp_avatarpicker,sector,reference,avatarpicker,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0xB579F,decoded_string,mp_ctf,sector,reference,ctf,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0xB57AE,decoded_string,mp_lobby,sector,reference,lobby,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0xB57BF,decoded_string,mp_race,sector,reference,race,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0xB57CF,decoded_string,mp_action_areas,action_area,reference,action,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0xB6A64,decoded_string,mp_ffa,sector,reference,ffa,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0xB6A8D,decoded_string,mp_teamGames,sector,reference,teamgames,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0xB6ABC,decoded_string,mp_transport,sector,reference,transport,sp,review,decoded WSC payload
