# Code RED source/decompiled export
# Source: research/IMPORTANT_readable_root_index_2026-05-02/categories/strings_ui_text.csv
# SHA1: 8849d84e6d61a60900612c1d3795cc3c5fbfde9c

root_id,root_path,relative_path,absolute_path,extension,size,sha1,duplicate_of,readable_mode,categories,important_score,matched_terms,snippet_count,root_tag,picked_tokens
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,game directory.txt,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\game directory.txt,.txt,418820,d09f1283a6206fdf98d8771b0c59a01a49696b3f,,text,cutscenes_cameras;gringos_scripts;model_resource_refs;multiplayer_scripts;npc_ai_factions;strings_ui_text;vehicle_spawning;world_nav_placement,443,actor_names;ally;ambient;bandito;bounty;brain;cam;camera;car01x;car_gringo;cinvehicle;commonscripts;companion;criminal;ctf;cutbin;cutscene;deathmatch;faction;factionrelations;fragment;freemode;gen_vehicle;global.strtbl;gringo;gringobrains;gringores;guard;hostile;hud;intro_01;intro_sequence;locset;menu;mp_idle;multiplayer;multiplayer_system_thread;multiplayer_update_thread;multistagegringo;nav;net;placement;population;posse;region;shot;spawn;stagecoach;stringtable;strtbl;subtitle;template_vehicle;terrain;texture;traffic;traincar;vehicle;vehicle_generator;wagon;wilderness;world,60,,armoredcar|beat_crime_wagonthief|blowthehatchgringo|boxcar01x|boxcar01x_hilod|boxcar02x|boxcar02x_hilod|boxcar04x|boxcar04x_hilod|boxcar05|camera|campfire01_bad_gringo|campfire01_gringo|campfire01_law_gringo|campfire02_gringo|campfire03_bad_gringo|campfire03_gringo|campfire03_law_gringo|campfire04_gringo|campfire05_gringo|campfire06_gringo|campfire07_gringo|campfireindian_bad_gringo|campfireindian_gringo|campfirerebel_gringo|campfiretreasurehunter_gringo|car01x|car01x_hilod|car_sick|car_wash|carcrank_gringo|carry_box|carry_bucket|carry_fish|carry_lumber|cart006x|carve_corpse|cattlecar|cheer_on_wagon|chuckwagon000x|cintraincaboose01|cintraindefault|cintrainright|cintrainroof01|cintrainside01|cintrainside02|cintrainside04|cintrainside05|cinvehiclefronttobackjb|cinvehiclepassengers|cinvehicleskyleft|cinvehicleskyright|cinvehiclestaticground|cinvehiclestaticgroundfast|cinvehicletracking|cinvehiclewheel|cinvehiclewindowleft|cinvehiclewindowright|climb_into_truck|climbontowagon|clockgringo|close_wagon|commongringos|companion|companion_brain|companion_idle|cow_stand_train|crank_car|cutscene|cutscene_intro01|cutscene_marshal03|cutscene_outlaw03|cutscenes|cutscenesfinal|defaultcar|detach_train|eating_carcass|esc_villawall01x_tent01x|esc_villawall04x_p_cus_door01x|esc_villawall04x_p_cus_door02x
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,content\stringtable\global.strtbl,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\global.strtbl,.strtbl,6558643,0011675618109371d5231c179d2fa94e57c7da6a,,text,cutscenes_cameras;gringos_scripts;multiplayer_scripts;npc_ai_factions;strings_ui_text;vehicle_spawning;world_nav_placement,244,ambient;bandito;bounty;cam;camera;cattlerustler;cinematic;companion;criminal;cutscene;freemode;global.strtbl;gringo;hostile;hud;indianraider;lawful;menu;multiplayer;nav;net;population;posse;region;shot;spawn;stagecoach;stringtable;strtbl;subtitle;terrain;vehicle;wagon;wilderness;wnm,60,,AudioOption_Cutscene_Volume|BLACK_GENERICCRIMINAL_HARD01_beatLawmanArrest_msg03_01|BLACK_GENERICCRIMINAL_HARD01_beatLawmanArrest_msg05_01|BLACK_GENERICCRIMINAL_HARD01_beatLawmanArrest_msg07_01|BLACK_GENERICCRIMINAL_HARD01_beatLawmanArrest_msg09_01|Black_Male_Laborer20_HangingLawful_msg08_01|Black_Male_Laborer25_crimeWagonTheif_msg01_01|Black_Male_Laborer25_crimeWagonTheif_msg02_01|Black_Male_Laborer25_crimeWagonTheif_msg03_01|CARBINE|CARBINE_DES|CARCANO|CARCANO_DES|CAUCASIAN_MALE_LABORER23_crimeWagonTheif_msg01_01|CAUCASIAN_MALE_LABORER23_crimeWagonTheif_msg02_01|CAUCASIAN_MALE_LABORER23_crimeWagonTheif_msg03_01|CAUCASIAN_MALE_RAILROADSTAFF01_TRAIN_JOB_INTRO_2_M_01|CAUCASIAN_MALE_RAILROADSTAFF01_TRAIN_JOB_INTRO_2_M_02|CAUCASIAN_MALE_RAILROADSTAFF01_TRAIN_JOB_INTRO_M_01|CAUCASIAN_MALE_RAILROADSTAFF01_TRAIN_JOB_INTRO_M_02|CAUCASIAN_MALE_RAILROADSTAFF01_TRAIN_WELL_DONE_M_01|CAUCASIAN_MALE_RAILROADSTAFF01_TRAIN_WELL_DONE_M_02|CAUCASIAN_MALE_RAILROADSTAFF02_TRAIN_JOB_INTRO_2_M_01|CAUCASIAN_MALE_RAILROADSTAFF02_TRAIN_JOB_INTRO_2_M_02|CAUCASIAN_MALE_RAILROADSTAFF02_TRAIN_JOB_INTRO_M_01|CAUCASIAN_MALE_RAILROADSTAFF02_TRAIN_JOB_INTRO_M_02|CAUCASIAN_MALE_RAILROADSTAFF02_TRAIN_WELL_DONE_M_01|CAUCASIAN_MALE_RAILROADSTAFF02_TRAIN_WELL_DONE_M_02|CAUCASIAN_MALE_RAILROADSTAFF05_TRAIN_JOB_INTRO_2_M_01|CAUCASIAN_MALE_RAILROADSTAFF05_TRAIN_JOB_INTRO_2_M_02|CAUCASIAN_MALE_RAILROADSTAFF05_TRAIN_JOB_INTRO_M_01|CAUCASIAN_MALE_RAILROADSTAFF05_TRAIN_JOB_INTRO_M_02|CAUCASIAN_MALE_RAILROADSTAFF05_TRAIN_WELL_DONE_M_01|CAUCASIAN_MALE_RAILROADSTAFF05_TRAIN_WELL_DONE_M_02|CAUCASIAN_MALE_RAILROADSTAFF06_TRAIN_JOB_INTRO_2_M_01|CAUCASIAN_MALE_RAILROADSTAFF06_TRAIN_JOB_INTRO_2_M_02|CAUCASIAN_MALE_RAILROADSTAFF06_TRAIN_JOB_INTRO_M_01|CAUCASIAN_MALE_RAILROADSTAFF06_TRAIN_JOB_INTRO_M_02|CAUCASIAN_MALE_RAILROADSTAFF06_TRAIN_WELL_DONE_M_01|CAUCASIAN_MALE_RAILROADSTAFF06_TRAIN_WELL_DONE_M_02|CAUCASIAN_MALE_RAILROADSTAFF07_TRAIN_JOB_INTRO_2_M_01|CAUCASIAN_MALE_RAILROADSTAFF07_TRAIN_JOB_INTRO_2_M_02|CAUCASIAN_MALE_RAILROADSTAFF07_TRAIN_JOB_INTRO_M_01|CAUCASIAN_MALE_RAILROADSTAFF07_TRAIN_JOB_INTRO_M_02|CAUCASIAN_MALE_RAILROADSTAFF07_TRAIN_WELL_DONE_M_01|CAUCASIAN_MALE_RAILROADSTAFF07_TRAIN_WELL_DONE_M_02|CAUCASIAN_MALE_RAILROADSTAFF07_crimeWagonTheif_msg01_01|CAUCASIAN_MALE_RAILROADSTAFF07_crimeWagonTheif_msg02_01|CAUCASIAN_MALE_RAILROADSTAFF07_crimeWagonTheif_msg03_01|CAUCASIAN_MALE_RAILROADSTAFF08_TRAIN_JOB_INTRO_2_M_01|CAUCASIAN_MALE_RAILROADSTAFF08_TRAIN_JOB_INTRO_2_M_02|CAUCASIAN_MALE_RAILROADSTAFF08_TRAIN_JOB_INTRO_M_01|CAUCASIAN_MALE_RAILROADSTAFF08_TRAIN_JOB_INTRO_M_02|CAUCASIAN_MALE_RAILROADSTAFF08_TRAIN_WELL_DONE_M_01|CAUCASIAN_MALE_RAILROADSTAFF08_TRAIN_WELL_DONE_M_02|CAUCASIAN_MALE_RANCHER01_HangingUnlawful_msg01_01|CAUCASIAN_MALE_RANCHER01_HangingUnlawful_msg02_01|CAUCASIAN_MALE_RANCHER01_HangingUnlawful_msg06_01|CAUCASIAN_MALE_TOWNFOLK02_HangingLawful_msg08_01|CAUCASIAN_MALE_TOWNFOLK02_HangingUnlawful_msg09_01|CAUCASIAN_MALE_TRAVELER13_HangingLawful_msg08_01|CRM_ASSLT_LAW|CRM_KIDNAP_LAW|CRM_MURDR_LAW|CRM_PRPDEST_CAR|CRM_ROB_TRAIN|CRM_STEAL_CAR|CRM_THREAT_LAW|CRM_VANDAL_CAR|Caucasian_Female_Farmer01_crimeWagonTheif_msg01_01|Caucasian_Female_Farmer01_crimeWagonTheif_msg02_01|Caucasian_Female_Farmer01_crimeWagonTheif_msg03_01|Caucasian_Female_Farmer03_HangingUnlawful_msg01_01|Caucasian_Female_Farmer03_HangingUnlawful_msg02_01|Caucasian_Female_Farmer03_HangingUnlawful_msg06_01|Caucasian_Female_Farmer10_HangingUnlawful_msg01_01|Caucasian_Female_Farmer10_HangingUnlawful_msg06_01|Caucasian_Female_GenericShopkeeper02_HangingUnlawful_msg02_01|Caucasian_Female_GenericShopkeeper02_HangingUnlawful_msg06_01|Caucasian_Female_Traveler01_HangingUnlawful_msg02_01
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,content\stringtable\0x8695F6E3,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\0x8695F6E3,<none>,6560938,58e750753eeeca3fb107ee7432d848f9748ff638,,strings,cutscenes_cameras;multiplayer_scripts;npc_ai_factions;strings_ui_text;vehicle_spawning;world_nav_placement,157,ambient;bounty;cam;camera;companion;criminal;cutscene;lawful;multiplayer;net;population;region;shot;stagecoach;stringtable;terrain;vehicle;wagon;wilderness;wnm,60,,AudioOption_Cutscene_Volume|BLACK_GENERICCRIMINAL_HARD01_beatLawmanArrest_msg03_01|BLACK_GENERICCRIMINAL_HARD01_beatLawmanArrest_msg05_01|BLACK_GENERICCRIMINAL_HARD01_beatLawmanArrest_msg07_01|BLACK_GENERICCRIMINAL_HARD01_beatLawmanArrest_msg09_01|Black_Male_Laborer20_HangingLawful_msg08_01|Black_Male_Laborer25_crimeWagonTheif_msg01_01|Black_Male_Laborer25_crimeWagonTheif_msg02_01|Black_Male_Laborer25_crimeWagonTheif_msg03_01|CARBINE|CARBINE_DES|CARCANO|CARCANO_DES|CAUCASIAN_MALE_LABORER23_crimeWagonTheif_msg01_01|CAUCASIAN_MALE_LABORER23_crimeWagonTheif_msg02_01|CAUCASIAN_MALE_LABORER23_crimeWagonTheif_msg03_01|CAUCASIAN_MALE_RAILROADSTAFF01_TRAIN_JOB_INTRO_2_M_01|CAUCASIAN_MALE_RAILROADSTAFF01_TRAIN_JOB_INTRO_2_M_02|CAUCASIAN_MALE_RAILROADSTAFF01_TRAIN_JOB_INTRO_M_01|CAUCASIAN_MALE_RAILROADSTAFF01_TRAIN_JOB_INTRO_M_02|CAUCASIAN_MALE_RAILROADSTAFF01_TRAIN_WELL_DONE_M_01|CAUCASIAN_MALE_RAILROADSTAFF01_TRAIN_WELL_DONE_M_02|CAUCASIAN_MALE_RAILROADSTAFF02_TRAIN_JOB_INTRO_2_M_01|CAUCASIAN_MALE_RAILROADSTAFF02_TRAIN_JOB_INTRO_2_M_02|CAUCASIAN_MALE_RAILROADSTAFF02_TRAIN_JOB_INTRO_M_01|CAUCASIAN_MALE_RAILROADSTAFF02_TRAIN_JOB_INTRO_M_02|CAUCASIAN_MALE_RAILROADSTAFF02_TRAIN_WELL_DONE_M_01|CAUCASIAN_MALE_RAILROADSTAFF02_TRAIN_WELL_DONE_M_02|CAUCASIAN_MALE_RAILROADSTAFF05_TRAIN_JOB_INTRO_2_M_01|CAUCASIAN_MALE_RAILROADSTAFF05_TRAIN_JOB_INTRO_2_M_02|CAUCASIAN_MALE_RAILROADSTAFF05_TRAIN_JOB_INTRO_M_01|CAUCASIAN_MALE_RAILROADSTAFF05_TRAIN_JOB_INTRO_M_02|CAUCASIAN_MALE_RAILROADSTAFF05_TRAIN_WELL_DONE_M_01|CAUCASIAN_MALE_RAILROADSTAFF05_TRAIN_WELL_DONE_M_02|CAUCASIAN_MALE_RAILROADSTAFF06_TRAIN_JOB_INTRO_2_M_01|CAUCASIAN_MALE_RAILROADSTAFF06_TRAIN_JOB_INTRO_2_M_02|CAUCASIAN_MALE_RAILROADSTAFF06_TRAIN_JOB_INTRO_M_01|CAUCASIAN_MALE_RAILROADSTAFF06_TRAIN_JOB_INTRO_M_02|CAUCASIAN_MALE_RAILROADSTAFF06_TRAIN_WELL_DONE_M_01|CAUCASIAN_MALE_RAILROADSTAFF06_TRAIN_WELL_DONE_M_02|CAUCASIAN_MALE_RAILROADSTAFF07_TRAIN_JOB_INTRO_2_M_01|CAUCASIAN_MALE_RAILROADSTAFF07_TRAIN_JOB_INTRO_2_M_02|CAUCASIAN_MALE_RAILROADSTAFF07_TRAIN_JOB_INTRO_M_01|CAUCASIAN_MALE_RAILROADSTAFF07_TRAIN_JOB_INTRO_M_02|CAUCASIAN_MALE_RAILROADSTAFF07_TRAIN_WELL_DONE_M_01|CAUCASIAN_MALE_RAILROADSTAFF07_TRAIN_WELL_DONE_M_02|CAUCASIAN_MALE_RAILROADSTAFF07_crimeWagonTheif_msg01_01|CAUCASIAN_MALE_RAILROADSTAFF07_crimeWagonTheif_msg02_01|CAUCASIAN_MALE_RAILROADSTAFF07_crimeWagonTheif_msg03_01|CAUCASIAN_MALE_RAILROADSTAFF08_TRAIN_JOB_INTRO_2_M_01|CAUCASIAN_MALE_RAILROADSTAFF08_TRAIN_JOB_INTRO_2_M_02|CAUCASIAN_MALE_RAILROADSTAFF08_TRAIN_JOB_INTRO_M_01|CAUCASIAN_MALE_RAILROADSTAFF08_TRAIN_JOB_INTRO_M_02|CAUCASIAN_MALE_RAILROADSTAFF08_TRAIN_WELL_DONE_M_01|CAUCASIAN_MALE_RAILROADSTAFF08_TRAIN_WELL_DONE_M_02|CAUCASIAN_MALE_RANCHER01_HangingUnlawful_msg01_01|CAUCASIAN_MALE_RANCHER01_HangingUnlawful_msg02_01|CAUCASIAN_MALE_RANCHER01_HangingUnlawful_msg06_01|CAUCASIAN_MALE_TOWNFOLK02_HangingLawful_msg08_01|CAUCASIAN_MALE_TOWNFOLK02_HangingUnlawful_msg09_01|CAUCASIAN_MALE_TRAVELER13_HangingLawful_msg08_01|CRM_ASSLT_LAW|CRM_KIDNAP_LAW|CRM_MURDR_LAW|CRM_PRPDEST_CAR|CRM_ROB_TRAIN|CRM_STEAL_CAR|CRM_THREAT_LAW|CRM_VANDAL_CAR|Caucasian_Female_Farmer01_crimeWagonTheif_msg01_01|Caucasian_Female_Farmer01_crimeWagonTheif_msg02_01|Caucasian_Female_Farmer01_crimeWagonTheif_msg03_01|Caucasian_Female_Farmer03_HangingUnlawful_msg01_01|Caucasian_Female_Farmer03_HangingUnlawful_msg02_01|Caucasian_Female_Farmer03_HangingUnlawful_msg06_01|Caucasian_Female_Farmer10_HangingUnlawful_msg01_01|Caucasian_Female_Farmer10_HangingUnlawful_msg06_01|Caucasian_Female_GenericShopkeeper02_HangingUnlawful_msg02_01|Caucasian_Female_GenericShopkeeper02_HangingUnlawful_msg06_01|Caucasian_Female_Traveler01_HangingUnlawful_msg02_01
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,tune\template\components.xml,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\tune\template\components.xml,.xml,31049,e02f51650e924f0aca0dc1286a5c09365f34d25d,,text,cutscenes_cameras;multiplayer_scripts;npc_ai_factions;strings_ui_text;vehicle_spawning;world_nav_placement,142,ally;cam;camera;cinematic;cinvehicle;ctf;enemy;faction;hostile;hud;lawful;locset;net;region;shot;spawn;stagecoach;vehicle,60,ComponentList,Camera|Car|CinVehiclePassengers|CinVehicleSkyLeft|CinVehicleSkyRight|CinVehicleStaticGround|CinVehicleStaticGroundFast|CinVehicleTracking|CinVehicleWheel|CinVehicleWindowLeft|CinVehicleWindowRight|DraftVehicle|Faction|LawfulToAttack|PushCart|Spawn|Vehicle|VehicleAudio|VehicleFaction|VehicleType|m_BoomCameraTuningName|m_CanReselectLockTargetFromVehicleClassic|m_DeathCameraAnchorVecolityScalar|m_FavorHostiles|m_FirstPersonCameraPosition|m_GameCameraArcOverrideName|m_GameCameraHolsteredArcOverrideName|m_GameCameraPassengerArcOverrideName|m_GameCameraPassengerHolsteredArcOverrideName|m_GameCameraPassengerZoomArcOverrideName|m_GameCameraZoomArcOverrideName|m_HardLockHostileOnly|m_PovCameraTuningName|m_ScoreBaseHostile|vehicle
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,audio\0x0173B0CF\config\0xC00930C2,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\audio\0x0173B0CF\config\0xC00930C2,<none>,317944,7b5a8a1800400f9f32a2a5141f8ecd145ebb2c03,,strings,cutscenes_cameras;npc_ai_factions;strings_ui_text;vehicle_spawning;world_nav_placement,138,ambient;bandito;bounty;cam;cattlerustler;cutscene;hud;intro_01;intro_sequence;menu;placement;shot;spawn;stagecoach;subtitle;wagon,60,C,AR_CART_BY|AR_MARSH_SCARY_NOISE|AZ_BOUNTY_NOR_TAL_BEARCLAW_CAMP|AZ_FRO_GTR_GAP_TRAIN_SHED|CARPARAMS_CAR|CARPARAMS_CAR_OLD|CARPARAMS_STAGECOACH|CARPARAMS_WAGON01X|CAR_COMPONENT_DEFAULT|CAR_JOINTTRACK|CAR_PHYSICS|CUTSCENES_ANTHRO01_CS02|CUTSCENES_ANTHRO01_CS03_A|CUTSCENES_ANTHRO01_CS03_B|CUTSCENES_ANTHRO01_END|CUTSCENES_ANTHRO01_END_01|CUTSCENES_ANTHRO03_CS02|CUTSCENES_ANTHRO03_CS03|CUTSCENES_ANTHRO03_LADDER|CUTSCENES_ANTHRO04_CLIMB_P2|CUTSCENES_ANTHRO04_CLIMB_SEQ|CUTSCENES_ANTHRO04_CS02|CUTSCENES_ANTHRO04_CS02_C|CUTSCENES_ANTHRO04_CS02_SEQ|CUTSCENES_ANTHRO04_CS04|CUTSCENES_ANTHRO04_CS05|CUTSCENES_ANTHRO04_CS06|CUTSCENES_ANTHRO04_END_SCENE_A|CUTSCENES_ANTHRO04_END_SCENE_B|CUTSCENES_ANTHRO_01|CUTSCENES_ANTHRO_03|CUTSCENES_ANTHRO_03_A|CUTSCENES_ANTHRO_03_B|CUTSCENES_ANTHRO_03_B_FOR_SUBTITLES|CUTSCENES_ANTHRO_04|CUTSCENES_FBI01_CS02|CUTSCENES_FBI01_CS03|CUTSCENES_FBI01_CS04_EXIT_SEQ|CUTSCENES_FBI01_CS04_P1|CUTSCENES_FBI01_CS04_P2|CUTSCENES_FBI01_CS04_P4_ALT|CUTSCENES_FBI02_CS04|CUTSCENES_FBI04_CS02|CUTSCENES_FBI04_CS02_C|CUTSCENES_FBI04_CS02_SEQ|CUTSCENES_FBI04_CS03|CUTSCENES_FBI04_CS04|CUTSCENES_FBI04_CS04_A_P1|CUTSCENES_FBI04_CS04_A_P4|CUTSCENES_FBI04_CS04_SEQ|CUTSCENES_FBI04_CS04_TAUNT_01|CUTSCENES_FBI04_CS04_TAUNT_02|CUTSCENES_FBI04_CS04_TAUNT_11|CUTSCENES_FBI04_CS04_TAUNT_SEQ|CUTSCENES_FBI04_CS05|CUTSCENES_FBI04_CS05_P1|CUTSCENES_FBI04_CS05_P2|CUTSCENES_FBI04_CS05_SEQ|CUTSCENES_FBI04_END|CUTSCENES_FBI_01|CUTSCENES_FBI_01_CS04_P3|CUTSCENES_FBI_01_END_SCENE|CUTSCENES_FBI_01_SEQ|CUTSCENES_FBI_02|CUTSCENES_FBI_02_SEQ|CUTSCENES_FBI_03|CUTSCENES_FBI_03_P1|CUTSCENES_FBI_03_P2|CUTSCENES_FBI_04|CUTSCENES_FBI_04_INTRO_SEQ|CUTSCENES_FBI_05|CUTSCENES_FBI_05_CS02|CUTSCENES_FBI_05_CS03|CUTSCENES_FBI_05_CS04|CUTSCENES_FBI_05_CS05|CUTSCENES_FBI_05_CS05_B|CUTSCENES_FBI_05_END_SCENE|CUTSCENES_FBI_05_P1|CUTSCENES_FBI_05_P2|CUTSCENES_FORT01_CS03
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,content\ui\hudscene.sc.xml,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\ui\hudscene.sc.xml,.xml,28440,d8f284dd445a7b945f08d3b40ce9a22c00e6428a,,text,cutscenes_cameras;model_resource_refs;multiplayer_scripts;npc_ai_factions;strings_ui_text;vehicle_spawning,122,ally;bounty;cam;cutscene;hud;menu;multiplayer;net;shot;stagecoach;subtitle;texture;wagon,60,scxml,CutsceneWithMessages|Cutscenes|Cutscenes_Paused|PokerCards|Poker_CheatCard|Rebel04_LookAtWagon|UICutscene|cutscene|multiplayerIcons
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,cutscene\intro_sequence_3\intro_sequence_3.cutbin,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\cutscene\intro_sequence_3\intro_sequence_3.cutbin,.cutbin,101062,15e7dd65795204b4a98b9707d2f27492f2d9382e,,strings,cutscenes_cameras;model_resource_refs;npc_ai_factions;strings_ui_text;vehicle_spawning,121,cam;camera;car01x;companion;cutbin;cutscene;intro_sequence;model;shot;subtitle,60,j,AddTrain|COMPANION_Daughter_cs|ExportCamera|INTRO_TRAIN_P5|INTRO_TRAIN_P8|Into_train_P80|Into_train_P81|LongShotrageCamera|TransExportCamera|WheelrageCamera|boxcar02x|boxcar04x|cameraCutList|cutscene_face|fFadeInCutsceneDuration|fFadeOutCutsceneDuration|gtaCamera|iCutsceneFlags|intro_train_p8|pCutsceneEventArgsList|pCutsceneEventList|pCutsceneLoadEventList|pCutsceneObjects|rageCamera|rageCamera1|rage__cutfCameraCutEventArgs|rage__cutfCameraObject|rage__cutfCutsceneFile2|train_large_plume|train_large_plume_1|train_piston_L|train_piston_L_1|train_piston_R|train_piston_R_1|train_wake_debris_L|train_wake_debris_L_1|train_wake_debris_R|train_wake_debris_R_1|train_whistle_steam|train_whistle_steam_1|woodCar01x
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,audio\0x0173B0CF\config\0x87295F2D,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\audio\0x0173B0CF\config\0x87295F2D,<none>,1495231,c27452c34363453ea6126d87e745934cc3c13518,,strings,cutscenes_cameras;npc_ai_factions;strings_ui_text;vehicle_spawning;world_nav_placement,113,ambient;bounty;cam;cutscene;intro_01;intro_sequence;shot;subtitle;vehicle;wagon,60,C,BASE_REPEATER_REPEATER_CARBINE|BASE_SNIPERRIFLE_SNIPERRIFLE_CARCANO|CAR|CARS|CUTSCENE|FORT01_WARWAGON_CLIMB|GUN_03_ENTER_TRAIN|GUN_03_EXIT_TRAIN|MEXARMY02_CS02_TRAIN|OUTLAW01_CS02|OUTLAW01_END|OUTLAW03_CS02|OUTLAW03_CS04|OUTLAW03_CS05_A|OUTLAW03_END|OUTLAW_01|OUTLAW_01_END|OUTLAW_02|OUTLAW_03|RCM10_CUTSCENE_1|RCM10_CUTSCENE_2|RCM10_CUTSCENE_3_A|RCM10_CUTSCENE_3_B|RCM10_CUTSCENE_4|RCM11_CUTSCENE_1B|RCM11_CUTSCENE_1B_JACK|RCM11_CUTSCENE_2|RCM11_CUTSCENE_2_JACK|RCM11_CUTSCENE_3|RCM11_CUTSCENE_3_JACK|RCM11_CUTSCENE_4_A|RCM11_CUTSCENE_4_A_JACK|RCM11_CUTSCENE_4_B|RCM11_CUTSCENE_4_B_JACK|RCM12_CUTSCENE_1|RCM12_CUTSCENE_1_JACK|RCM12_CUTSCENE_2|RCM12_CUTSCENE_2_JACK|RCM12_CUTSCENE_2_JACK_PICKUP|RCM12_CUTSCENE_3|RCM12_CUTSCENE_3_JACK|RCM13_CUTSCENE_1|RCM13_CUTSCENE_1_JACK|RCM13_CUTSCENE_2|RCM13_CUTSCENE_2_JACK|RCM14_CUTSCENE_1|RCM14_CUTSCENE_1_JACK|RCM14_CUTSCENE_2|RCM14_CUTSCENE_2_JACK|RCM14_CUTSCENE_2_JACK_PICKUP|RCM15_CUTSCENE_1|RCM15_CUTSCENE_2_A|RCM15_CUTSCENE_2_B|RCM15_CUTSCENE_3_A|RCM15_CUTSCENE_3_B|RCM15_CUTSCENE_4|RCM15_CUTSCENE_5|RCM16_CUTSCENE_1|RCM16_CUTSCENE_1_JACK|RCM16_CUTSCENE_2|RCM16_CUTSCENE_2_JACK|RCM16_CUTSCENE_3|RCM16_CUTSCENE_3_JACK|RCM17_CUTSCENE_1|RCM17_CUTSCENE_1_JACK|RCM17_CUTSCENE_2|RCM17_CUTSCENE_2_JACK|RCM17_CUTSCENE_3|RCM17_CUTSCENE_3_JACK|RCM18_CUTSCENE_1|RCM18_CUTSCENE_2|RCM19_CUTSCENE_1|RCM19_CUTSCENE_1_JACK|RCM19_CUTSCENE_2|RCM19_CUTSCENE_2_JACK|RCM19_CUTSCENE_3|RCM19_CUTSCENE_3_JACK|RCM19_CUTSCENE_4|RCM19_CUTSCENE_4_JACK|RCM1_CUTSCENE_1
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,content\ui\generalmenus.sc.xml,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\ui\generalmenus.sc.xml,.xml,45235,2bd539c2f217146c19c4c235dc586bef17c7814d,,text,cutscenes_cameras;model_resource_refs;multiplayer_scripts;npc_ai_factions;strings_ui_text,107,cutscene;freemode;hud;menu;net;posse;subtitle;texture,60,scxml,Cutscene_PausedPrompt|MP_Enter_Freemode
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,cutscene\intro_sequence_2\intro_sequence_2.cutbin,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\cutscene\intro_sequence_2\intro_sequence_2.cutbin,.cutbin,31515,d1c168e6b6dd1257965423b84cf8fb588f3f3745,,strings,cutscenes_cameras;model_resource_refs;npc_ai_factions;strings_ui_text;vehicle_spawning,106,cam;camera;car01x;companion;cutbin;cutscene;intro_sequence;model;subtitle,48,,COMPANION_FBI_cs|ExportCamera|INTRO_TRAIN_P1|INTRO_TRAIN_P2|INTRO_TRAIN_P3|INTRO_TRAIN_P4|INTRO_TRAIN_P6|cameraCutList|car01x|cutscene_face|fFadeInCutsceneDuration|fFadeOutCutsceneDuration|gtaCamera|iCutsceneFlags|pCutsceneEventArgsList|pCutsceneEventList|pCutsceneLoadEventList|pCutsceneObjects|rageCamera|rage__cutfCameraCutEventArgs|rage__cutfCameraObject|rage__cutfCutsceneFile2
