offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
113,0x71,05 00,5,1,2
118,0x76,01 01,257,1,0
124,0x7C,03 02,515,1,1
133,0x85,02 03,770,0,1
143,0x8F,01 01,257,1,0
216,0xD8,02 03,770,0,1
246,0xF6,04 04,1028,0,2
266,0x10A,02 05,1282,0,1
275,0x113,00 06,1536,0,0
293,0x125,02 07,1794,0,1
451,0x1C3,02 08,2050,0,1
463,0x1CF,02 09,2306,0,1
476,0x1DC,04 0A,2564,0,2
496,0x1F0,05 0B,2821,1,2
499,0x1F3,02 0C,3074,0,1
511,0x1FF,02 0D,3330,0,1
531,0x213,05 0B,2821,1,2
534,0x216,02 0E,3586,0,1
554,0x22A,05 0B,2821,1,2
557,0x22D,02 0F,3842,0,1
569,0x239,02 10,4098,0,1
582,0x246,05 0B,2821,1,2
585,0x249,02 11,4354,0,1
597,0x255,02 12,4610,0,1
754,0x2F2,02 13,4866,0,1
767,0x2FF,02 14,5122,0,1
783,0x30F,02 14,5122,0,1
796,0x31C,02 15,5378,0,1
812,0x32C,02 16,5634,0,1
851,0x353,02 14,5122,0,1
873,0x369,02 14,5122,0,1
895,0x37F,02 14,5122,0,1
899,0x383,03 17,5891,1,1
923,0x39B,02 13,4866,0,1
927,0x39F,03 17,5891,1,1
953,0x3B9,02 13,4866,0,1
975,0x3CF,02 13,4866,0,1
979,0x3D3,02 18,6146,0,1
1124,0x464,04 19,6404,0,2
1143,0x477,02 1A,6658,0,1
1188,0x4A4,04 1B,6916,0,2
1283,0x503,03 1C,7171,1,1
1293,0x50D,02 1D,7426,0,1
1310,0x51E,03 1C,7171,1,1
1319,0x527,02 1D,7426,0,1
1326,0x52E,03 1C,7171,1,1
1336,0x538,02 1D,7426,0,1
1514,0x5EA,02 1E,7682,0,1
1527,0x5F7,02 1E,7682,0,1
1543,0x607,02 1E,7682,0,1
1556,0x614,02 1F,7938,0,1
1572,0x624,02 1F,7938,0,1
1612,0x64C,02 20,8194,0,1
1634,0x662,02 20,8194,0,1
1656,0x678,02 20,8194,0,1
1676,0x68C,02 1F,7938,0,1
1698,0x6A2,02 1F,7938,0,1
1720,0x6B8,02 1F,7938,0,1
1724,0x6BC,02 18,6146,0,1
1821,0x71D,03 21,8451,1,1
1905,0x771,03 22,8707,1,1
1946,0x79A,03 23,8963,1,1
1949,0x79D,05 24,9221,1,2
1968,0x7B0,03 23,8963,1,1
1971,0x7B3,05 24,9221,1,2
1990,0x7C6,03 23,8963,1,1
1993,0x7C9,05 24,9221,1,2
2012,0x7DC,03 23,8963,1,1
2015,0x7DF,05 24,9221,1,2
2020,0x7E4,03 25,9475,1,1
2028,0x7EC,03 25,9475,1,1
2039,0x7F7,03 25,9475,1,1
2075,0x81B,05 24,9221,1,2
2088,0x828,05 24,9221,1,2
2101,0x835,05 24,9221,1,2
2114,0x842,05 24,9221,1,2
2119,0x847,03 25,9475,1,1
2166,0x876,03 26,9731,1,1
2179,0x883,02 27,9986,0,1
2233,0x8B9,03 28,10243,1,1
2244,0x8C4,05 29,10501,1,2
2254,0x8CE,05 2A,10757,1,2
2267,0x8DB,01 2B,11009,1,0
2351,0x92F,03 28,10243,1,1
3256,0xCB8,03 28,10243,1,1
3315,0xCF3,05 2C,11269,1,2
3348,0xD14,00 2D,11520,0,0
3357,0xD1D,02 2E,11778,0,1
3478,0xD96,05 2F,12037,1,2
3492,0xDA4,05 2F,12037,1,2
3511,0xDB7,05 2F,12037,1,2
3530,0xDCA,03 22,8707,1,1
3538,0xDD2,03 22,8707,1,1
3546,0xDDA,05 2F,12037,1,2
3591,0xE07,05 24,9221,1,2
3670,0xE56,05 24,9221,1,2
3682,0xE62,05 24,9221,1,2
3694,0xE6E,01 2B,11009,1,0
3778,0xEC2,03 28,10243,1,1
4135,0x1027,01 30,12289,1,0
4144,0x1030,01 2B,11009,1,0
4165,0x1045,03 21,8451,1,1
4237,0x108D,01 2B,11009,1,0
4309,0x10D5,03 28,10243,1,1
4396,0x112C,01 2B,11009,1,0
4470,0x1176,03 28,10243,1,1
4554,0x11CA,05 29,10501,1,2
4563,0x11D3,02 31,12546,0,1
4599,0x11F7,04 32,12804,0,2
4620,0x120C,04 32,12804,0,2
4642,0x1222,04 32,12804,0,2
4667,0x123B,04 32,12804,0,2
4694,0x1256,04 32,12804,0,2
4712,0x1268,04 32,12804,0,2
4735,0x127F,02 33,13058,0,1
4745,0x1289,02 34,13314,0,1
4752,0x1290,02 34,13314,0,1
4830,0x12DE,03 23,8963,1,1
4835,0x12E3,03 28,10243,1,1
4840,0x12E8,0A 35,13578,0,5
4874,0x130A,03 23,8963,1,1
4886,0x1316,06 36,13830,0,3
4918,0x1336,03 23,8963,1,1
4921,0x1339,06 36,13830,0,3
4996,0x1384,02 37,14082,0,1
5052,0x13BC,03 23,8963,1,1
5056,0x13C0,05 29,10501,1,2
5065,0x13C9,03 23,8963,1,1
5069,0x13CD,05 29,10501,1,2
5075,0x13D3,03 22,8707,1,1
5092,0x13E4,05 24,9221,1,2
5109,0x13F5,05 24,9221,1,2
5126,0x1406,05 24,9221,1,2
5156,0x1424,02 31,12546,0,1
5163,0x142B,05 24,9221,1,2
5225,0x1469,03 28,10243,1,1
5273,0x1499,03 38,14339,1,1
5372,0x14FC,02 2E,11778,0,1
5394,0x1512,02 2E,11778,0,1
5471,0x155F,02 39,14594,0,1
5490,0x1572,01 30,12289,1,0
5522,0x1592,03 23,8963,1,1
5527,0x1597,05 29,10501,1,2
5532,0x159C,03 22,8707,1,1
5569,0x15C1,02 3A,14850,0,1
5592,0x15D8,02 3B,15106,0,1
5602,0x15E2,02 3C,15362,0,1
5669,0x1625,02 3D,15618,0,1
5732,0x1664,03 23,8963,1,1
5741,0x166D,03 3E,15875,1,1
5779,0x1693,03 3E,15875,1,1
5784,0x1698,03 3E,15875,1,1
5797,0x16A5,03 3E,15875,1,1
5813,0x16B5,05 3F,16133,1,2
5852,0x16DC,09 40,16393,1,4
5892,0x1704,19 41,16665,1,12
5924,0x1724,09 42,16905,1,4
5954,0x1742,09 42,16905,1,4
5974,0x1756,05 43,17157,1,2
5992,0x1768,02 44,17410,0,1
5997,0x176D,02 45,17666,0,1
6010,0x177A,03 1C,7171,1,1
6039,0x1797,05 46,17925,1,2
6046,0x179E,03 1C,7171,1,1
6069,0x17B5,03 47,18179,1,1
6076,0x17BC,03 48,18435,1,1
6085,0x17C5,03 49,18691,1,1
6097,0x17D1,05 4A,18949,1,2
6111,0x17DF,0B 4B,19211,1,5
6127,0x17EF,0B 4B,19211,1,5
6155,0x180B,0A 4C,19466,0,5
6168,0x1818,03 4D,19715,1,1
6194,0x1832,03 4E,19971,1,1
6215,0x1847,03 1C,7171,1,1
6225,0x1851,04 4F,20228,0,2
6245,0x1865,0B 4B,19211,1,5
6261,0x1875,04 50,20484,0,2
6266,0x187A,02 51,20738,0,1
6345,0x18C9,05 52,20997,1,2
6355,0x18D3,05 53,21253,1,2
6362,0x18DA,05 53,21253,1,2
6377,0x18E9,01 54,21505,1,0
6380,0x18EC,01 55,21761,1,0
6417,0x1911,01 56,22017,1,0
6446,0x192E,03 57,22275,1,1
6469,0x1945,0D 58,22541,1,6
6584,0x19B8,03 59,22787,1,1
6647,0x19F7,05 5A,23045,1,2
6650,0x19FA,02 5B,23298,0,1
6668,0x1A0C,03 57,22275,1,1
6718,0x1A3E,03 5C,23555,1,1
6830,0x1AAE,03 5C,23555,1,1
6885,0x1AE5,06 5D,23814,0,3
6891,0x1AEB,03 1C,7171,1,1
6923,0x1B0B,15 5E,24085,1,10
6966,0x1B36,15 5E,24085,1,10
