offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
89,0x59,01 00,1,1,0
136,0x88,02 01,258,0,1
145,0x91,00 02,512,0,0
175,0xAF,03 03,771,1,1
186,0xBA,02 04,1026,0,1
241,0xF1,02 05,1282,0,1
254,0xFE,02 06,1538,0,1
270,0x10E,02 06,1538,0,1
283,0x11B,02 07,1794,0,1
299,0x12B,02 08,2050,0,1
338,0x152,02 06,1538,0,1
360,0x168,02 06,1538,0,1
382,0x17E,02 06,1538,0,1
386,0x182,03 09,2307,1,1
410,0x19A,02 05,1282,0,1
414,0x19E,03 09,2307,1,1
440,0x1B8,02 05,1282,0,1
462,0x1CE,02 05,1282,0,1
466,0x1D2,02 0A,2562,0,1
587,0x24B,03 0B,2819,1,1
595,0x253,02 0C,3074,0,1
622,0x26E,05 0D,3333,1,2
629,0x275,03 0B,2819,1,1
668,0x29C,11 0E,3601,1,8
685,0x2AD,03 03,771,1,1
711,0x2C7,03 0F,3843,1,1
877,0x36D,02 10,4098,0,1
889,0x379,02 11,4354,0,1
902,0x386,04 12,4612,0,2
922,0x39A,05 13,4869,1,2
925,0x39D,02 14,5122,0,1
937,0x3A9,02 15,5378,0,1
957,0x3BD,05 13,4869,1,2
960,0x3C0,02 16,5634,0,1
980,0x3D4,05 13,4869,1,2
983,0x3D7,02 17,5890,0,1
995,0x3E3,02 18,6146,0,1
1008,0x3F0,05 13,4869,1,2
1011,0x3F3,02 19,6402,0,1
1023,0x3FF,02 1A,6658,0,1
1275,0x4FB,02 1B,6914,0,1
1288,0x508,02 1B,6914,0,1
1304,0x518,02 1B,6914,0,1
1317,0x525,02 1C,7170,0,1
1333,0x535,02 1C,7170,0,1
1373,0x55D,02 1D,7426,0,1
1395,0x573,02 1D,7426,0,1
1417,0x589,02 1D,7426,0,1
1437,0x59D,02 1C,7170,0,1
1459,0x5B3,02 1C,7170,0,1
1481,0x5C9,02 1C,7170,0,1
1485,0x5CD,02 0A,2562,0,1
1582,0x62E,03 1E,7683,1,1
1666,0x682,03 1F,7939,1,1
1707,0x6AB,03 20,8195,1,1
1710,0x6AE,05 21,8453,1,2
1729,0x6C1,03 20,8195,1,1
1732,0x6C4,05 21,8453,1,2
1751,0x6D7,03 20,8195,1,1
1754,0x6DA,05 21,8453,1,2
1773,0x6ED,03 20,8195,1,1
1776,0x6F0,05 21,8453,1,2
1781,0x6F5,03 22,8707,1,1
1789,0x6FD,03 22,8707,1,1
1800,0x708,03 22,8707,1,1
1836,0x72C,05 21,8453,1,2
1849,0x739,05 21,8453,1,2
1862,0x746,05 21,8453,1,2
1875,0x753,05 21,8453,1,2
1880,0x758,03 22,8707,1,1
1927,0x787,03 23,8963,1,1
1940,0x794,02 24,9218,0,1
1994,0x7CA,03 25,9475,1,1
2005,0x7D5,05 26,9733,1,2
2015,0x7DF,05 27,9989,1,2
2028,0x7EC,01 28,10241,1,0
2112,0x840,03 25,9475,1,1
3017,0xBC9,03 25,9475,1,1
3076,0xC04,05 29,10501,1,2
3109,0xC25,00 2A,10752,0,0
3118,0xC2E,02 2B,11010,0,1
3163,0xC5B,01 2C,11265,1,0
3209,0xC89,02 2D,11522,0,1
3215,0xC8F,01 2E,11777,1,0
3227,0xC9B,01 2F,12033,1,0
3232,0xCA0,01 30,12289,1,0
3275,0xCCB,05 26,9733,1,2
3307,0xCEB,03 20,8195,1,1
3315,0xCF3,05 26,9733,1,2
3332,0xD04,03 20,8195,1,1
3335,0xD07,05 21,8453,1,2
3353,0xD19,03 20,8195,1,1
3356,0xD1C,05 21,8453,1,2
3377,0xD31,02 31,12546,0,1
3380,0xD34,01 32,12801,1,0
3401,0xD49,02 33,13058,0,1
3404,0xD4C,01 28,10241,1,0
3407,0xD4F,03 34,13315,1,1
3431,0xD67,02 33,13058,0,1
3434,0xD6A,01 28,10241,1,0
3437,0xD6D,03 34,13315,1,1
3458,0xD82,02 31,12546,0,1
3461,0xD85,01 32,12801,1,0
3514,0xDBA,05 26,9733,1,2
3546,0xDDA,03 20,8195,1,1
3554,0xDE2,05 26,9733,1,2
3575,0xDF7,03 20,8195,1,1
3583,0xDFF,05 26,9733,1,2
3588,0xE04,03 1F,7939,1,1
3602,0xE12,05 26,9733,1,2
3609,0xE19,05 35,13573,1,2
3616,0xE20,05 35,13573,1,2
3621,0xE25,03 1F,7939,1,1
3749,0xEA5,03 20,8195,1,1
3757,0xEAD,05 26,9733,1,2
3764,0xEB4,05 35,13573,1,2
3771,0xEBB,05 35,13573,1,2
3778,0xEC2,05 35,13573,1,2
3785,0xEC9,05 35,13573,1,2
3792,0xED0,05 35,13573,1,2
3820,0xEEC,05 26,9733,1,2
3942,0xF66,05 35,13573,1,2
4015,0xFAF,05 35,13573,1,2
4074,0xFEA,03 25,9475,1,1
4077,0xFED,05 21,8453,1,2
4345,0x10F9,03 25,9475,1,1
4370,0x1112,05 21,8453,1,2
4420,0x1144,03 36,13827,1,1
4439,0x1157,03 37,14083,1,1
4469,0x1175,05 38,14341,1,2
4483,0x1183,05 39,14597,1,2
4495,0x118F,05 38,14341,1,2
4544,0x11C0,03 0B,2819,1,1
4565,0x11D5,07 3A,14855,1,3
4580,0x11E4,07 3A,14855,1,3
4601,0x11F9,05 3B,15109,1,2
4627,0x1213,03 0B,2819,1,1
4658,0x1232,07 3A,14855,1,3
4667,0x123B,07 3A,14855,1,3
4737,0x1281,03 3C,15363,1,1
4873,0x1309,03 3D,15619,1,1
4901,0x1325,03 3C,15363,1,1
4943,0x134F,03 20,8195,1,1
4951,0x1357,03 25,9475,1,1
4959,0x135F,03 25,9475,1,1
4963,0x1363,0A 3E,15882,0,5
5003,0x138B,03 20,8195,1,1
5013,0x1395,03 25,9475,1,1
5023,0x139F,03 25,9475,1,1
5027,0x13A3,0A 3E,15882,0,5
5066,0x13CA,03 20,8195,1,1
5073,0x13D1,03 25,9475,1,1
5098,0x13EA,03 20,8195,1,1
5123,0x1403,03 20,8195,1,1
5126,0x1406,0A 3E,15882,0,5
5181,0x143D,03 20,8195,1,1
5185,0x1441,03 25,9475,1,1
5210,0x145A,03 20,8195,1,1
5214,0x145E,0A 3E,15882,0,5
5254,0x1486,03 20,8195,1,1
5259,0x148B,03 25,9475,1,1
5284,0x14A4,03 20,8195,1,1
5288,0x14A8,0A 3E,15882,0,5
5331,0x14D3,03 20,8195,1,1
5336,0x14D8,03 25,9475,1,1
5361,0x14F1,03 20,8195,1,1
5365,0x14F5,0A 3E,15882,0,5
5392,0x1510,03 20,8195,1,1
5395,0x1513,05 21,8453,1,2
5426,0x1532,03 20,8195,1,1
5429,0x1535,05 21,8453,1,2
5451,0x154B,03 3C,15363,1,1
5488,0x1570,03 3C,15363,1,1
5521,0x1591,03 3C,15363,1,1
5579,0x15CB,01 3F,16129,1,0
5659,0x161B,02 40,16386,0,1
5748,0x1674,02 41,16642,0,1
5774,0x168E,01 42,16897,1,0
5817,0x16B9,03 43,17155,1,1
5825,0x16C1,05 26,9733,1,2
5834,0x16CA,03 20,8195,1,1
5842,0x16D2,05 26,9733,1,2
5850,0x16DA,05 21,8453,1,2
5858,0x16E2,05 21,8453,1,2
5866,0x16EA,05 21,8453,1,2
5876,0x16F4,03 1F,7939,1,1
5902,0x170E,01 28,10241,1,0
5976,0x1758,03 25,9475,1,1
6030,0x178E,01 28,10241,1,0
6102,0x17D6,03 25,9475,1,1
6186,0x182A,03 1F,7939,1,1
6203,0x183B,05 35,13573,1,2
6222,0x184E,05 35,13573,1,2
6241,0x1861,05 35,13573,1,2
6258,0x1872,05 35,13573,1,2
6277,0x1885,05 35,13573,1,2
6301,0x189D,05 35,13573,1,2
6343,0x18C7,05 21,8453,1,2
6355,0x18D3,05 21,8453,1,2
6393,0x18F9,05 26,9733,1,2
6402,0x1902,02 44,17410,0,1
6422,0x1916,02 45,17666,0,1
6426,0x191A,02 46,17922,0,1
6446,0x192E,04 47,18180,0,2
6467,0x1943,04 47,18180,0,2
6488,0x1958,04 47,18180,0,2
6511,0x196F,04 47,18180,0,2
6533,0x1985,04 47,18180,0,2
6556,0x199C,04 47,18180,0,2
6580,0x19B4,02 2B,11010,0,1
6602,0x19CA,02 2B,11010,0,1
6679,0x1A17,02 48,18434,0,1
6698,0x1A2A,01 42,16897,1,0
6730,0x1A4A,03 20,8195,1,1
6735,0x1A4F,05 26,9733,1,2
6740,0x1A54,03 1F,7939,1,1
6777,0x1A79,02 49,18690,0,1
6800,0x1A90,02 4A,18946,0,1
6810,0x1A9A,02 4B,19202,0,1
6877,0x1ADD,02 4C,19458,0,1
6940,0x1B1C,03 20,8195,1,1
6949,0x1B25,03 4D,19715,1,1
6987,0x1B4B,03 4D,19715,1,1
6992,0x1B50,03 4D,19715,1,1
7005,0x1B5D,03 4D,19715,1,1
7021,0x1B6D,05 4E,19973,1,2
7059,0x1B93,01 4F,20225,1,0
7081,0x1BA9,02 50,20482,0,1
7119,0x1BCF,03 03,771,1,1
7130,0x1BDA,02 04,1026,0,1
7141,0x1BE5,00 51,20736,0,0
7171,0x1C03,03 52,20995,1,1
7178,0x1C0A,03 53,21251,1,1
7259,0x1C5B,05 54,21509,1,2
7263,0x1C5F,01 55,21761,1,0
7268,0x1C64,01 56,22017,1,0
7311,0x1C8F,03 57,22275,1,1
7326,0x1C9E,02 58,22530,0,1
7355,0x1CBB,03 57,22275,1,1
7381,0x1CD5,03 20,8195,1,1
7397,0x1CE5,03 20,8195,1,1
7402,0x1CEA,0A 3E,15882,0,5
7427,0x1D03,15 59,22805,1,10
7448,0x1D18,03 5A,23043,1,1
7494,0x1D46,00 5B,23296,0,0
7537,0x1D71,12 5C,23570,0,9
7585,0x1DA1,05 5D,23813,1,2
7588,0x1DA4,02 5E,24066,0,1
7632,0x1DD0,03 57,22275,1,1
7647,0x1DDF,02 58,22530,0,1
7838,0x1E9E,03 5F,24323,1,1
7849,0x1EA9,03 60,24579,1,1
7867,0x1EBB,03 1E,7683,1,1
7875,0x1EC3,03 61,24835,1,1
7882,0x1ECA,03 62,25091,1,1
7892,0x1ED4,05 63,25349,1,2
7916,0x1EEC,01 64,25601,1,0
7945,0x1F09,03 65,25859,1,1
7968,0x1F20,0D 66,26125,1,6
8083,0x1F93,03 67,26371,1,1
8146,0x1FD2,05 5D,23813,1,2
8149,0x1FD5,02 5E,24066,0,1
8167,0x1FE7,03 65,25859,1,1
8217,0x2019,03 68,26627,1,1
8329,0x2089,03 68,26627,1,1
8384,0x20C0,06 69,26886,0,3
8390,0x20C6,03 0B,2819,1,1
8422,0x20E6,15 6A,27157,1,10
8465,0x2111,15 6A,27157,1,10
8491,0x212B,09 6B,27401,1,4
8502,0x2136,09 6C,27657,1,4
8528,0x2150,09 6B,27401,1,4
8540,0x215C,09 6C,27657,1,4
8604,0x219C,01 42,16897,1,0
8614,0x21A6,01 28,10241,1,0
8636,0x21BC,03 0B,2819,1,1
8645,0x21C5,02 0C,3074,0,1
8652,0x21CC,03 0B,2819,1,1
8662,0x21D6,02 0C,3074,0,1
9822,0x265E,10 6D,27920,0,8
9848,0x2678,10 6D,27920,0,8
9938,0x26D2,01 6E,28161,1,0
9984,0x2700,03 0B,2819,1,1
9994,0x270A,04 6F,28420,0,2
10014,0x271E,0B 70,28683,1,5
10030,0x272E,04 71,28932,0,2
10035,0x2733,02 72,29186,0,1
10114,0x2782,05 54,21509,1,2
10124,0x278C,05 38,14341,1,2
10131,0x2793,05 38,14341,1,2
10146,0x27A2,01 55,21761,1,0
10149,0x27A5,01 56,22017,1,0
10252,0x280C,03 20,8195,1,1
10255,0x280F,04 73,29444,0,2
10294,0x2836,07 74,29703,1,3
10389,0x2895,13 75,29971,1,9
10410,0x28AA,03 76,30211,1,1
10417,0x28B1,03 77,30467,1,1
10426,0x28BA,04 78,30724,0,2
10431,0x28BF,03 79,30979,1,1
10438,0x28C6,03 0B,2819,1,1
10446,0x28CE,03 7A,31235,1,1
10451,0x28D3,04 7B,31492,0,2
10456,0x28D8,03 7C,31747,1,1
10466,0x28E2,03 7D,32003,1,1
10469,0x28E5,03 7E,32259,1,1
10475,0x28EB,02 7F,32514,0,1
10553,0x2939,05 38,14341,1,2
10608,0x2970,03 36,13827,1,1
10903,0x2A97,03 0F,3843,1,1
10931,0x2AB3,01 00,1,1,0
10940,0x2ABC,02 01,258,0,1
10982,0x2AE6,01 28,10241,1,0
10995,0x2AF3,01 28,10241,1,0
11036,0x2B1C,01 28,10241,1,0
11071,0x2B3F,04 6F,28420,0,2
11466,0x2CCA,02 72,29186,0,1
11584,0x2D40,05 38,14341,1,2
11590,0x2D46,05 38,14341,1,2
11597,0x2D4D,05 38,14341,1,2
11616,0x2D60,0B 80,32779,1,5
11631,0x2D6F,0B 81,33035,1,5
11682,0x2DA2,15 6A,27157,1,10
11697,0x2DB1,01 55,21761,1,0
11704,0x2DB8,01 55,21761,1,0
11714,0x2DC2,03 36,13827,1,1
11752,0x2DE8,19 82,33305,1,12
11773,0x2DFD,03 83,33539,1,1
11809,0x2E21,15 84,33813,1,10
11816,0x2E28,03 0B,2819,1,1
11841,0x2E41,15 85,34069,1,10
12126,0x2F5E,09 86,34313,1,4
12172,0x2F8C,06 69,26886,0,3
12203,0x2FAB,15 84,33813,1,10
12394,0x306A,03 87,34563,1,1
12416,0x3080,15 84,33813,1,10
12424,0x3088,04 88,34820,0,2
12429,0x308D,03 0B,2819,1,1
12451,0x30A3,15 85,34069,1,10
12506,0x30DA,03 89,35075,1,1
12912,0x3270,03 89,35075,1,1
13553,0x34F1,03 8A,35331,1,1
13661,0x355D,07 3A,14855,1,3
13710,0x358E,07 3A,14855,1,3
13725,0x359D,03 8A,35331,1,1
13874,0x3632,05 39,14597,1,2
14212,0x3784,03 8B,35587,1,1
14215,0x3787,03 8C,35843,1,1
14344,0x3808,03 8D,36099,1,1
14357,0x3815,03 8E,36355,1,1
14362,0x381A,03 8E,36355,1,1
14369,0x3821,03 8F,36611,1,1
14374,0x3826,03 8F,36611,1,1
14430,0x385E,01 90,36865,1,0
14625,0x3921,05 91,37125,1,2
14641,0x3931,02 92,37378,0,1
14667,0x394B,06 93,37638,0,3
14687,0x395F,05 13,4869,1,2
14691,0x3963,04 94,37892,0,2
14703,0x396F,02 95,38146,0,1
14723,0x3983,05 13,4869,1,2
14726,0x3986,03 96,38403,1,1
14747,0x399B,05 13,4869,1,2
14750,0x399E,02 97,38658,0,1
14762,0x39AA,02 98,38914,0,1
14775,0x39B7,05 13,4869,1,2
14778,0x39BA,02 99,39170,0,1
14790,0x39C6,02 9A,39426,0,1
14943,0x3A5F,03 9B,39683,1,1
14973,0x3A7D,03 9C,39939,1,1
15004,0x3A9C,05 9D,40197,1,2
15042,0x3AC2,05 13,4869,1,2
15045,0x3AC5,03 9E,40451,1,1
15075,0x3AE3,03 9F,40707,1,1
15113,0x3B09,05 13,4869,1,2
15116,0x3B0C,03 A0,40963,1,1
15154,0x3B32,05 13,4869,1,2
15157,0x3B35,03 A1,41219,1,1
15187,0x3B53,03 A2,41475,1,1
15218,0x3B72,05 13,4869,1,2
15221,0x3B75,03 A3,41731,1,1
15251,0x3B93,03 A4,41987,1,1
15335,0x3BE7,01 55,21761,1,0
15399,0x3C27,01 A5,42241,1,0
15491,0x3C83,01 55,21761,1,0
15523,0x3CA3,03 65,25859,1,1
15538,0x3CB2,03 A6,42499,1,1
15556,0x3CC4,01 00,1,1,0
15573,0x3CD5,02 01,258,0,1
15708,0x3D5C,03 83,33539,1,1
15755,0x3D8B,01 00,1,1,0
15764,0x3D94,02 01,258,0,1
15860,0x3DF4,01 00,1,1,0
15870,0x3DFE,02 01,258,0,1
15909,0x3E25,03 20,8195,1,1
15912,0x3E28,03 A7,42755,1,1
15924,0x3E34,01 A8,43009,1,0
15933,0x3E3D,03 37,14083,1,1
15959,0x3E57,03 25,9475,1,1
15989,0x3E75,04 A9,43268,0,2
16005,0x3E85,02 07,1794,0,1
16024,0x3E98,02 AA,43522,0,1
16047,0x3EAF,05 AB,43781,1,2
16275,0x3F93,02 40,16386,0,1
18644,0x48D4,36 73,29494,0,27
