offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
114,0x72,05 00,5,1,2
119,0x77,01 01,257,1,0
125,0x7D,03 02,515,1,1
134,0x86,02 03,770,0,1
144,0x90,01 01,257,1,0
217,0xD9,02 03,770,0,1
246,0xF6,04 04,1028,0,2
265,0x109,02 05,1282,0,1
274,0x112,00 06,1536,0,0
332,0x14C,04 07,1796,0,2
351,0x15F,02 08,2050,0,1
403,0x193,02 09,2306,0,1
416,0x1A0,02 0A,2562,0,1
432,0x1B0,02 0A,2562,0,1
445,0x1BD,02 0B,2818,0,1
461,0x1CD,02 0C,3074,0,1
500,0x1F4,02 0A,2562,0,1
522,0x20A,02 0A,2562,0,1
544,0x220,02 0A,2562,0,1
548,0x224,03 0D,3331,1,1
572,0x23C,02 09,2306,0,1
576,0x240,03 0D,3331,1,1
602,0x25A,02 09,2306,0,1
624,0x270,02 09,2306,0,1
628,0x274,02 0E,3586,0,1
890,0x37A,02 0F,3842,0,1
902,0x386,02 10,4098,0,1
915,0x393,04 11,4356,0,2
935,0x3A7,05 12,4613,1,2
938,0x3AA,02 13,4866,0,1
950,0x3B6,02 14,5122,0,1
970,0x3CA,05 12,4613,1,2
973,0x3CD,02 15,5378,0,1
993,0x3E1,05 12,4613,1,2
996,0x3E4,02 16,5634,0,1
1008,0x3F0,02 17,5890,0,1
1021,0x3FD,05 12,4613,1,2
1024,0x400,02 18,6146,0,1
1036,0x40C,02 19,6402,0,1
1145,0x479,02 1A,6658,0,1
1187,0x4A3,04 1B,6916,0,2
1302,0x516,03 1C,7171,1,1
1312,0x520,02 1D,7426,0,1
1329,0x531,03 1C,7171,1,1
1338,0x53A,02 1D,7426,0,1
1345,0x541,03 1C,7171,1,1
1355,0x54B,02 1D,7426,0,1
1404,0x57C,03 1E,7683,1,1
1469,0x5BD,03 1F,7939,1,1
1474,0x5C2,03 20,8195,1,1
1479,0x5C7,0A 21,8458,0,5
1506,0x5E2,03 1F,7939,1,1
1509,0x5E5,05 22,8709,1,2
1529,0x5F9,05 23,8965,1,2
1543,0x607,05 23,8965,1,2
1562,0x61A,05 23,8965,1,2
1580,0x62C,03 24,9219,1,1
1622,0x656,05 22,8709,1,2
1634,0x662,05 22,8709,1,2
1646,0x66E,01 25,9473,1,0
1730,0x6C2,03 20,8195,1,1
2635,0xA4B,03 20,8195,1,1
2694,0xA86,05 26,9733,1,2
2738,0xAB2,01 25,9473,1,0
2810,0xAFA,03 20,8195,1,1
2881,0xB41,03 27,9987,1,1
2894,0xB4E,02 28,10242,0,1
2948,0xB84,03 20,8195,1,1
2959,0xB8F,05 29,10501,1,2
2969,0xB99,05 2A,10757,1,2
3015,0xBC7,01 25,9473,1,0
3089,0xC11,03 20,8195,1,1
3173,0xC65,05 29,10501,1,2
3182,0xC6E,02 2B,11010,0,1
3231,0xC9F,04 2C,11268,0,2
3252,0xCB4,04 2C,11268,0,2
3273,0xCC9,04 2C,11268,0,2
3295,0xCDF,04 2C,11268,0,2
3321,0xCF9,04 2C,11268,0,2
3339,0xD0B,04 2C,11268,0,2
3363,0xD23,02 2D,11522,0,1
3385,0xD39,02 2D,11522,0,1
3462,0xD86,02 2E,11778,0,1
3481,0xD99,01 2F,12033,1,0
3513,0xDB9,03 1F,7939,1,1
3518,0xDBE,05 29,10501,1,2
3523,0xDC3,03 24,9219,1,1
3560,0xDE8,02 30,12290,0,1
3583,0xDFF,02 31,12546,0,1
3593,0xE09,02 32,12802,0,1
3660,0xE4C,02 33,13058,0,1
3723,0xE8B,03 1F,7939,1,1
3732,0xE94,03 34,13315,1,1
3770,0xEBA,03 34,13315,1,1
3775,0xEBF,03 34,13315,1,1
3788,0xECC,03 34,13315,1,1
3804,0xEDC,05 35,13573,1,2
3989,0xF95,02 36,13826,0,1
4002,0xFA2,02 36,13826,0,1
4018,0xFB2,02 36,13826,0,1
4031,0xFBF,02 37,14082,0,1
4047,0xFCF,02 37,14082,0,1
4087,0xFF7,02 38,14338,0,1
4109,0x100D,02 38,14338,0,1
4131,0x1023,02 38,14338,0,1
4151,0x1037,02 37,14082,0,1
4173,0x104D,02 37,14082,0,1
4195,0x1063,02 37,14082,0,1
4199,0x1067,02 0E,3586,0,1
4296,0x10C8,03 39,14595,1,1
4380,0x111C,03 24,9219,1,1
4421,0x1145,03 1F,7939,1,1
4424,0x1148,05 22,8709,1,2
4443,0x115B,03 1F,7939,1,1
4446,0x115E,05 22,8709,1,2
4465,0x1171,03 1F,7939,1,1
4468,0x1174,05 22,8709,1,2
4487,0x1187,03 1F,7939,1,1
4490,0x118A,05 22,8709,1,2
4495,0x118F,03 3A,14851,1,1
4503,0x1197,03 3A,14851,1,1
4514,0x11A2,03 3A,14851,1,1
4550,0x11C6,05 22,8709,1,2
4563,0x11D3,05 22,8709,1,2
4576,0x11E0,05 22,8709,1,2
4589,0x11ED,05 22,8709,1,2
4594,0x11F2,03 3A,14851,1,1
4622,0x120E,00 3B,15104,0,0
4631,0x1217,02 2D,11522,0,1
4710,0x1266,03 1E,7683,1,1
4775,0x12A7,03 1F,7939,1,1
4780,0x12AC,03 20,8195,1,1
4785,0x12B1,0A 21,8458,0,5
4812,0x12CC,03 1F,7939,1,1
4815,0x12CF,05 22,8709,1,2
4835,0x12E3,05 23,8965,1,2
4849,0x12F1,05 23,8965,1,2
4868,0x1304,05 23,8965,1,2
4894,0x131E,03 24,9219,1,1
4902,0x1326,03 24,9219,1,1
4955,0x135B,01 2F,12033,1,0
4964,0x1364,01 25,9473,1,0
4985,0x1379,03 39,14595,1,1
5073,0x13D1,04 2C,11268,0,2
5094,0x13E6,04 2C,11268,0,2
5115,0x13FB,04 2C,11268,0,2
5137,0x1411,04 2C,11268,0,2
5163,0x142B,04 2C,11268,0,2
5181,0x143D,04 2C,11268,0,2
5204,0x1454,02 3C,15362,0,1
5214,0x145E,02 3D,15618,0,1
5221,0x1465,02 3D,15618,0,1
5299,0x14B3,03 1F,7939,1,1
5304,0x14B8,03 20,8195,1,1
5309,0x14BD,0A 21,8458,0,5
5343,0x14DF,03 1F,7939,1,1
5355,0x14EB,06 3E,15878,0,3
5387,0x150B,03 1F,7939,1,1
5390,0x150E,06 3E,15878,0,3
5465,0x1559,02 3F,16130,0,1
5521,0x1591,03 1F,7939,1,1
5525,0x1595,05 29,10501,1,2
5534,0x159E,03 1F,7939,1,1
5538,0x15A2,05 29,10501,1,2
5544,0x15A8,03 24,9219,1,1
5561,0x15B9,05 22,8709,1,2
5578,0x15CA,05 22,8709,1,2
5595,0x15DB,05 22,8709,1,2
5625,0x15F9,02 2B,11010,0,1
5632,0x1600,05 22,8709,1,2
5711,0x164F,03 20,8195,1,1
5759,0x167F,03 40,16387,1,1
5870,0x16EE,09 41,16649,1,4
5910,0x1716,19 42,16921,1,12
5942,0x1736,09 43,17161,1,4
5972,0x1754,09 43,17161,1,4
5992,0x1768,05 44,17413,1,2
6010,0x177A,02 45,17666,0,1
6015,0x177F,02 46,17922,0,1
6028,0x178C,03 1C,7171,1,1
6057,0x17A9,05 47,18181,1,2
6064,0x17B0,03 1C,7171,1,1
6087,0x17C7,03 48,18435,1,1
6094,0x17CE,03 49,18691,1,1
6103,0x17D7,03 4A,18947,1,1
6115,0x17E3,05 4B,19205,1,2
6129,0x17F1,0B 4C,19467,1,5
6145,0x1801,0B 4C,19467,1,5
6173,0x181D,0A 4D,19722,0,5
6186,0x182A,03 4E,19971,1,1
6212,0x1844,03 4F,20227,1,1
6233,0x1859,03 1C,7171,1,1
6243,0x1863,04 50,20484,0,2
6263,0x1877,0B 4C,19467,1,5
6279,0x1887,04 51,20740,0,2
6284,0x188C,02 52,20994,0,1
6363,0x18DB,05 53,21253,1,2
6373,0x18E5,05 54,21509,1,2
6380,0x18EC,05 54,21509,1,2
6395,0x18FB,01 55,21761,1,0
6398,0x18FE,01 56,22017,1,0
6435,0x1923,01 57,22273,1,0
6464,0x1940,03 58,22531,1,1
6487,0x1957,0D 59,22797,1,6
6602,0x19CA,03 5A,23043,1,1
6665,0x1A09,05 5B,23301,1,2
6668,0x1A0C,02 5C,23554,0,1
6686,0x1A1E,03 58,22531,1,1
6736,0x1A50,03 5D,23811,1,1
6848,0x1AC0,03 5D,23811,1,1
6903,0x1AF7,06 5E,24070,0,3
6909,0x1AFD,03 1C,7171,1,1
6941,0x1B1D,15 5F,24341,1,10
6984,0x1B48,15 5F,24341,1,10
7010,0x1B62,09 60,24585,1,4
7021,0x1B6D,09 61,24841,1,4
7047,0x1B87,09 60,24585,1,4
7059,0x1B93,09 61,24841,1,4
7154,0x1BF2,03 1F,7939,1,1
7157,0x1BF5,04 62,25092,0,2
7240,0x1C48,03 1F,7939,1,1
7247,0x1C4F,03 20,8195,1,1
7262,0x1C5E,03 1E,7683,1,1
7265,0x1C61,03 20,8195,1,1
7269,0x1C65,0A 21,8458,0,5
7357,0x1CBD,0B 63,25355,1,5
7368,0x1CC8,0B 64,25611,1,5
7387,0x1CDB,09 65,25865,1,4
7450,0x1D1A,15 66,26133,1,10
7547,0x1D7B,0B 63,25355,1,5
7559,0x1D87,0B 64,25611,1,5
7574,0x1D96,03 67,26371,1,1
7586,0x1DA2,15 66,26133,1,10
7640,0x1DD8,03 68,26627,1,1
7647,0x1DDF,03 68,26627,1,1
7673,0x1DF9,03 69,26883,1,1
7760,0x1E50,05 6A,27141,1,2
7812,0x1E84,05 6A,27141,1,2
7832,0x1E98,05 6A,27141,1,2
7878,0x1EC6,05 6A,27141,1,2
7928,0x1EF8,03 69,26883,1,1
8167,0x1FE7,03 67,26371,1,1
8189,0x1FFD,15 66,26133,1,10
8197,0x2005,04 6B,27396,0,2
8202,0x200A,03 1C,7171,1,1
8224,0x2020,15 6C,27669,1,10
8279,0x2057,03 69,26883,1,1
8685,0x21ED,09 65,25865,1,4
8731,0x221B,06 5E,24070,0,3
8762,0x223A,15 66,26133,1,10
8844,0x228C,01 57,22273,1,0
8877,0x22AD,03 6D,27907,1,1
8983,0x2317,03 1F,7939,1,1
8986,0x231A,03 6E,28163,1,1
8998,0x2326,01 6F,28417,1,0
9007,0x232F,03 70,28675,1,1
9033,0x2349,03 20,8195,1,1
9063,0x2367,04 07,1796,0,2
9079,0x2377,02 0B,2818,0,1
9098,0x238A,02 08,2050,0,1
9246,0x241E,04 71,28932,0,2
9285,0x2445,03 72,29187,1,1
9353,0x2489,03 72,29187,1,1
9518,0x252E,03 72,29187,1,1
9609,0x2589,01 55,21761,1,0
9630,0x259E,01 55,21761,1,0
9757,0x261D,03 72,29187,1,1
9776,0x2630,04 73,29444,0,2
9791,0x263F,02 1D,7426,0,1
9826,0x2662,03 72,29187,1,1
9883,0x269B,03 74,29699,1,1
9898,0x26AA,03 75,29955,1,1
9934,0x26CE,04 73,29444,0,2
9952,0x26E0,03 76,30211,1,1
9967,0x26EF,03 75,29955,1,1
9988,0x2704,04 77,30468,0,2
10030,0x272E,03 72,29187,1,1
10051,0x2743,07 78,30727,1,3
10068,0x2754,05 79,30981,1,2
10087,0x2767,05 7A,31237,1,2
10093,0x276D,03 7B,31491,1,1
10103,0x2777,04 7C,31748,0,2
10114,0x2782,03 72,29187,1,1
10137,0x2799,07 78,30727,1,3
10152,0x27A8,05 79,30981,1,2
10169,0x27B9,05 7A,31237,1,2
10175,0x27BF,03 7B,31491,1,1
10184,0x27C8,04 7C,31748,0,2
10234,0x27FA,03 02,515,1,1
10332,0x285C,07 7D,32007,1,3
10339,0x2863,03 7E,32259,1,1
10342,0x2866,03 72,29187,1,1
10356,0x2874,03 7E,32259,1,1
10436,0x28C4,01 7F,32513,1,0
10713,0x29D9,02 80,32770,0,1
10734,0x29EE,02 81,33026,0,1
10762,0x2A0A,03 82,33283,1,1
10807,0x2A37,01 57,22273,1,0
10832,0x2A50,07 83,33543,1,3
10867,0x2A73,00 84,33792,0,0
10936,0x2AB8,02 3F,16130,0,1
10947,0x2AC3,03 82,33283,1,1
10982,0x2AE6,04 85,34052,0,2
10998,0x2AF6,01 86,34305,1,0
11006,0x2AFE,01 86,34305,1,0
11023,0x2B0F,03 87,34563,1,1
11027,0x2B13,0A 88,34826,0,5
11073,0x2B41,05 6A,27141,1,2
11082,0x2B4A,02 81,33026,0,1
11091,0x2B53,05 6A,27141,1,2
11100,0x2B5C,02 80,32770,0,1
11103,0x2B5F,00 89,35072,0,0
11110,0x2B66,02 81,33026,0,1
11114,0x2B6A,02 80,32770,0,1
11135,0x2B7F,02 81,33026,0,1
11138,0x2B82,00 89,35072,0,0
11162,0x2B9A,05 6A,27141,1,2
11171,0x2BA3,02 81,33026,0,1
11174,0x2BA6,00 89,35072,0,0
11192,0x2BB8,02 80,32770,0,1
11216,0x2BD0,05 6A,27141,1,2
11225,0x2BD9,02 80,32770,0,1
11253,0x2BF5,02 8A,35330,0,1
11258,0x2BFA,03 8B,35587,1,1
11261,0x2BFD,02 8C,35842,0,1
11269,0x2C05,02 8A,35330,0,1
11274,0x2C0A,03 82,33283,1,1
11277,0x2C0D,02 8C,35842,0,1
11284,0x2C14,02 8A,35330,0,1
11289,0x2C19,03 8D,36099,1,1
11292,0x2C1C,02 8C,35842,0,1
11299,0x2C23,02 8A,35330,0,1
11304,0x2C28,03 8E,36355,1,1
11307,0x2C2B,02 8C,35842,0,1
11320,0x2C38,09 8F,36617,1,4
11335,0x2C47,00 84,33792,0,0
11462,0x2CC6,01 90,36865,1,0
11542,0x2D16,02 3F,16130,0,1
11631,0x2D6F,02 8A,35330,0,1
11683,0x2DA3,01 2F,12033,1,0
11695,0x2DAF,03 4F,20227,1,1
12183,0x2F97,02 91,37122,0,1
12199,0x2FA7,09 41,16649,1,4
12211,0x2FB3,09 43,17161,1,4
12217,0x2FB9,03 92,37379,1,1
12226,0x2FC2,04 93,37636,0,2
12231,0x2FC7,03 94,37891,1,1
12238,0x2FCE,03 1C,7171,1,1
12246,0x2FD6,02 1D,7426,0,1
12257,0x2FE1,03 95,38147,1,1
12267,0x2FEB,02 45,17666,0,1
12272,0x2FF0,02 96,38402,0,1
12440,0x3098,04 50,20484,0,2
12450,0x30A2,01 01,257,1,0
12459,0x30AB,02 03,770,0,1
12481,0x30C1,02 97,38658,0,1
12501,0x30D5,04 04,1028,0,2
12506,0x30DA,02 52,20994,0,1
12819,0x3213,07 98,38919,1,3
12895,0x325F,03 34,13315,1,1
13046,0x32F6,03 4E,19971,1,1
13068,0x330C,05 99,39173,1,2
13075,0x3313,03 1C,7171,1,1
13085,0x331D,05 9A,39429,1,2
14183,0x3767,05 9B,39685,1,2
14428,0x385C,02 3F,16130,0,1
14582,0x38F6,03 9C,39939,1,1
14585,0x38F9,03 1E,7683,1,1
15290,0x3BBA,03 9D,40195,1,1
15297,0x3BC1,03 4E,19971,1,1
15328,0x3BE0,03 4F,20227,1,1
15389,0x3C1D,19 42,16921,1,12
15446,0x3C56,19 42,16921,1,12
15469,0x3C6D,05 9E,40453,1,2
15527,0x3CA7,19 42,16921,1,12
15548,0x3CBC,04 9F,40708,0,2
15602,0x3CF2,19 42,16921,1,12
15623,0x3D07,04 9F,40708,0,2
15677,0x3D3D,19 42,16921,1,12
15698,0x3D52,04 9F,40708,0,2
15752,0x3D88,19 42,16921,1,12
15773,0x3D9D,04 9F,40708,0,2
15827,0x3DD3,19 42,16921,1,12
15848,0x3DE8,04 9F,40708,0,2
15904,0x3E20,19 42,16921,1,12
15964,0x3E5C,19 42,16921,1,12
16024,0x3E98,19 42,16921,1,12
16084,0x3ED4,19 42,16921,1,12
16144,0x3F10,19 42,16921,1,12
16204,0x3F4C,19 42,16921,1,12
16264,0x3F88,19 42,16921,1,12
16324,0x3FC4,19 42,16921,1,12
16389,0x4005,19 42,16921,1,12
16449,0x4041,19 42,16921,1,12
16510,0x407E,19 42,16921,1,12
16571,0x40BB,19 42,16921,1,12
16632,0x40F8,19 42,16921,1,12
16693,0x4135,19 42,16921,1,12
16754,0x4172,19 42,16921,1,12
16815,0x41AF,19 42,16921,1,12
16876,0x41EC,19 42,16921,1,12
16937,0x4229,19 42,16921,1,12
16998,0x4266,19 42,16921,1,12
17059,0x42A3,19 42,16921,1,12
17120,0x42E0,19 42,16921,1,12
17181,0x431D,19 42,16921,1,12
17242,0x435A,19 42,16921,1,12
17303,0x4397,19 42,16921,1,12
17364,0x43D4,19 42,16921,1,12
17425,0x4411,19 42,16921,1,12
17494,0x4456,19 42,16921,1,12
17555,0x4493,19 42,16921,1,12
17616,0x44D0,19 42,16921,1,12
17677,0x450D,19 42,16921,1,12
17738,0x454A,19 42,16921,1,12
17799,0x4587,19 42,16921,1,12
17871,0x45CF,11 A0,40977,1,8
17946,0x461A,11 A0,40977,1,8
18033,0x4671,11 A0,40977,1,8
18075,0x469B,11 A0,40977,1,8
18113,0x46C1,11 A0,40977,1,8
18151,0x46E7,11 A0,40977,1,8
18189,0x470D,11 A0,40977,1,8
18227,0x4733,11 A0,40977,1,8
18265,0x4759,11 A0,40977,1,8
18303,0x477F,11 A0,40977,1,8
18341,0x47A5,11 A0,40977,1,8
18379,0x47CB,11 A0,40977,1,8
18417,0x47F1,11 A0,40977,1,8
18456,0x4818,11 A0,40977,1,8
18495,0x483F,11 A0,40977,1,8
18534,0x4866,11 A0,40977,1,8
18573,0x488D,11 A0,40977,1,8
18612,0x48B4,11 A0,40977,1,8
18638,0x48CE,09 41,16649,1,4
18726,0x4926,11 A0,40977,1,8
18741,0x4935,07 A1,41223,1,3
18753,0x4941,07 A1,41223,1,3
18764,0x494C,05 A2,41477,1,2
18848,0x49A0,11 A0,40977,1,8
18863,0x49AF,07 A1,41223,1,3
18875,0x49BB,07 A1,41223,1,3
18886,0x49C6,05 A2,41477,1,2
18970,0x4A1A,11 A0,40977,1,8
18985,0x4A29,07 A1,41223,1,3
18997,0x4A35,07 A1,41223,1,3
19008,0x4A40,05 A2,41477,1,2
19092,0x4A94,11 A0,40977,1,8
19107,0x4AA3,07 A1,41223,1,3
19119,0x4AAF,07 A1,41223,1,3
19130,0x4ABA,05 A2,41477,1,2
19214,0x4B0E,11 A0,40977,1,8
19229,0x4B1D,07 A1,41223,1,3
19241,0x4B29,07 A1,41223,1,3
19252,0x4B34,05 A2,41477,1,2
19336,0x4B88,11 A0,40977,1,8
19351,0x4B97,07 A1,41223,1,3
19363,0x4BA3,07 A1,41223,1,3
19374,0x4BAE,05 A2,41477,1,2
19458,0x4C02,11 A0,40977,1,8
19473,0x4C11,07 A1,41223,1,3
19485,0x4C1D,07 A1,41223,1,3
19496,0x4C28,05 A2,41477,1,2
19580,0x4C7C,11 A0,40977,1,8
19595,0x4C8B,07 A1,41223,1,3
19607,0x4C97,07 A1,41223,1,3
19618,0x4CA2,05 A2,41477,1,2
19704,0x4CF8,11 A0,40977,1,8
19719,0x4D07,07 A1,41223,1,3
19731,0x4D13,07 A1,41223,1,3
19742,0x4D1E,05 A2,41477,1,2
19828,0x4D74,11 A0,40977,1,8
19843,0x4D83,07 A1,41223,1,3
19854,0x4D8E,05 A2,41477,1,2
19940,0x4DE4,11 A0,40977,1,8
19955,0x4DF3,07 A1,41223,1,3
19966,0x4DFE,05 A2,41477,1,2
20068,0x4E64,11 A0,40977,1,8
20083,0x4E73,07 A1,41223,1,3
20094,0x4E7E,05 A2,41477,1,2
20180,0x4ED4,11 A0,40977,1,8
20195,0x4EE3,07 A1,41223,1,3
20206,0x4EEE,05 A2,41477,1,2
20218,0x4EFA,09 41,16649,1,4
20286,0x4F3E,13 A3,41747,1,9
20294,0x4F46,05 A2,41477,1,2
20355,0x4F83,13 A3,41747,1,9
20363,0x4F8B,05 A2,41477,1,2
20415,0x4FBF,13 A3,41747,1,9
20423,0x4FC7,05 A2,41477,1,2
20484,0x5004,13 A3,41747,1,9
20492,0x500C,05 A2,41477,1,2
20556,0x504C,13 A3,41747,1,9
20564,0x5054,05 A2,41477,1,2
20625,0x5091,13 A3,41747,1,9
20633,0x5099,05 A2,41477,1,2
20682,0x50CA,13 A3,41747,1,9
20690,0x50D2,05 A2,41477,1,2
20751,0x510F,13 A3,41747,1,9
20759,0x5117,05 A2,41477,1,2
20820,0x5154,13 A3,41747,1,9
20828,0x515C,05 A2,41477,1,2
20900,0x51A4,13 A3,41747,1,9
20908,0x51AC,05 A2,41477,1,2
20968,0x51E8,13 A3,41747,1,9
20976,0x51F0,05 A2,41477,1,2
21049,0x5239,13 A3,41747,1,9
21057,0x5241,05 A2,41477,1,2
21131,0x528B,13 A3,41747,1,9
21139,0x5293,05 A2,41477,1,2
21214,0x52DE,13 A3,41747,1,9
21222,0x52E6,05 A2,41477,1,2
21283,0x5323,13 A3,41747,1,9
21291,0x532B,05 A2,41477,1,2
21366,0x5376,13 A3,41747,1,9
21374,0x537E,05 A2,41477,1,2
21409,0x53A1,01 A4,41985,1,0
21604,0x5464,05 A5,42245,1,2
21620,0x5474,02 A6,42498,0,1
21646,0x548E,06 A7,42758,0,3
21666,0x54A2,05 12,4613,1,2
21670,0x54A6,04 A8,43012,0,2
21682,0x54B2,02 A9,43266,0,1
21702,0x54C6,05 12,4613,1,2
21705,0x54C9,03 AA,43523,1,1
21726,0x54DE,05 12,4613,1,2
21729,0x54E1,02 AB,43778,0,1
21741,0x54ED,02 AC,44034,0,1
21754,0x54FA,05 12,4613,1,2
21757,0x54FD,02 AD,44290,0,1
21769,0x5509,02 AE,44546,0,1
21922,0x55A2,03 AF,44803,1,1
21952,0x55C0,03 B0,45059,1,1
21983,0x55DF,05 B1,45317,1,2
22021,0x5605,05 12,4613,1,2
22024,0x5608,03 B2,45571,1,1
22054,0x5626,03 B3,45827,1,1
22092,0x564C,05 12,4613,1,2
22095,0x564F,03 B4,46083,1,1
22133,0x5675,05 12,4613,1,2
22136,0x5678,03 B5,46339,1,1
22166,0x5696,03 B6,46595,1,1
22197,0x56B5,05 12,4613,1,2
22200,0x56B8,03 B7,46851,1,1
22230,0x56D6,03 B8,47107,1,1
22314,0x572A,01 55,21761,1,0
22378,0x576A,01 B9,47361,1,0
22453,0x57B5,01 55,21761,1,0
22636,0x586C,07 83,33543,1,3
22639,0x586F,02 BA,47618,0,1
22722,0x58C2,05 BB,47877,1,2
22729,0x58C9,03 34,13315,1,1
22810,0x591A,01 01,257,1,0
22848,0x5940,02 03,770,0,1
22901,0x5975,02 03,770,0,1
22927,0x598F,01 01,257,1,0
22937,0x5999,02 03,770,0,1
23096,0x5A38,36 73,29494,0,27
