offset,offset_hex,opcode,width,value,actor_kind,operand_hex,candidate_source
851,0x353,37,1,79,eActorEnum_candidate,4F,
1243,0x4DB,37,1,20,eActorEnum_candidate,14,
1509,0x5E5,37,1,146,eActorEnum_candidate,92,
1980,0x7BC,37,1,145,eActorEnum_candidate,91,
2361,0x939,65,2,512,gang_actor,02 00,
2483,0x9B3,65,2,696,eActorEnum_candidate,02 B8,
2751,0xABF,37,1,26,eActorEnum_candidate,1A,
2837,0xB15,37,1,26,eActorEnum_candidate,1A,
3120,0xC30,37,1,8,eActorEnum_candidate,08,
3133,0xC3D,37,1,8,eActorEnum_candidate,08,
3407,0xD4F,65,2,696,eActorEnum_candidate,02 B8,
4045,0xFCD,37,1,21,eActorEnum_candidate,15,
4200,0x1068,37,1,8,eActorEnum_candidate,08,
4255,0x109F,37,1,8,eActorEnum_candidate,08,
4286,0x10BE,37,1,60,eActorEnum_candidate,3C,
4293,0x10C5,37,1,60,eActorEnum_candidate,3C,
4300,0x10CC,37,1,60,eActorEnum_candidate,3C,
4341,0x10F5,37,1,24,eActorEnum_candidate,18,
4348,0x10FC,37,1,24,eActorEnum_candidate,18,
4764,0x129C,37,1,8,eActorEnum_candidate,08,
4919,0x1337,37,1,8,eActorEnum_candidate,08,
5037,0x13AD,65,2,390,eActorEnum_candidate,01 86,
5067,0x13CB,65,2,390,eActorEnum_candidate,01 86,
5306,0x14BA,37,1,49,eActorEnum_candidate,31,
5368,0x14F8,37,1,8,eActorEnum_candidate,08,
5592,0x15D8,37,1,8,eActorEnum_candidate,08,
5636,0x1604,37,1,8,eActorEnum_candidate,08,
5674,0x162A,37,1,8,eActorEnum_candidate,08,
5688,0x1638,37,1,49,eActorEnum_candidate,31,
5759,0x167F,37,1,8,eActorEnum_candidate,08,
5783,0x1697,37,1,8,eActorEnum_candidate,08,
5810,0x16B2,37,1,8,eActorEnum_candidate,08,
5854,0x16DE,37,1,100,eActorEnum_candidate,64,
5891,0x1703,37,1,100,eActorEnum_candidate,64,
6075,0x17BB,37,1,19,eActorEnum_candidate,13,
6083,0x17C3,37,1,17,eActorEnum_candidate,11,
6092,0x17CC,37,1,10,eActorEnum_candidate,0A,
6101,0x17D5,37,1,9,eActorEnum_candidate,09,
6819,0x1AA3,65,2,696,eActorEnum_candidate,02 B8,
6927,0x1B0F,65,2,696,eActorEnum_candidate,02 B8,
7025,0x1B71,65,2,500,gang_actor,01 F4,
7031,0x1B77,65,2,586,eActorEnum_candidate,02 4A,
7038,0x1B7E,65,2,596,fbi_actor,02 54,
7482,0x1D3A,37,1,24,eActorEnum_candidate,18,
7699,0x1E13,37,1,24,eActorEnum_candidate,18,
7713,0x1E21,37,1,25,eActorEnum_candidate,19,
7748,0x1E44,37,1,12,eActorEnum_candidate,0C,
7762,0x1E52,37,1,13,eActorEnum_candidate,0D,
7776,0x1E60,37,1,14,eActorEnum_candidate,0E,
7813,0x1E85,37,1,8,eActorEnum_candidate,08,
7827,0x1E93,37,1,9,eActorEnum_candidate,09,
7841,0x1EA1,37,1,23,eActorEnum_candidate,17,
7855,0x1EAF,37,1,21,eActorEnum_candidate,15,
7893,0x1ED5,37,1,10,eActorEnum_candidate,0A,
7907,0x1EE3,37,1,11,eActorEnum_candidate,0B,
7921,0x1EF1,37,1,17,eActorEnum_candidate,11,
7935,0x1EFF,37,1,15,eActorEnum_candidate,0F,
7971,0x1F23,37,1,18,eActorEnum_candidate,12,
7985,0x1F31,37,1,19,eActorEnum_candidate,13,
7999,0x1F3F,37,1,20,eActorEnum_candidate,14,
8060,0x1F7C,37,1,22,eActorEnum_candidate,16,
8119,0x1FB7,37,1,30,eActorEnum_candidate,1E,
8133,0x1FC5,37,1,33,eActorEnum_candidate,21,
8147,0x1FD3,37,1,32,eActorEnum_candidate,20,
8161,0x1FE1,37,1,31,eActorEnum_candidate,1F,
8198,0x2006,37,1,34,eActorEnum_candidate,22,
8212,0x2014,37,1,35,eActorEnum_candidate,23,
8249,0x2039,37,1,27,eActorEnum_candidate,1B,
8263,0x2047,37,1,26,eActorEnum_candidate,1A,
8277,0x2055,37,1,28,eActorEnum_candidate,1C,
8291,0x2063,37,1,29,eActorEnum_candidate,1D,
8305,0x2071,37,1,36,eActorEnum_candidate,24,
8340,0x2094,37,1,39,eActorEnum_candidate,27,
8354,0x20A2,37,1,37,eActorEnum_candidate,25,
8368,0x20B0,37,1,38,eActorEnum_candidate,26,
8382,0x20BE,37,1,41,eActorEnum_candidate,29,
8396,0x20CC,37,1,40,eActorEnum_candidate,28,
8432,0x20F0,37,1,45,eActorEnum_candidate,2D,
8446,0x20FE,37,1,46,eActorEnum_candidate,2E,
8479,0x211F,37,1,43,eActorEnum_candidate,2B,
8493,0x212D,37,1,47,eActorEnum_candidate,2F,
8507,0x213B,37,1,48,eActorEnum_candidate,30,
8521,0x2149,37,1,42,eActorEnum_candidate,2A,
8557,0x216D,37,1,44,eActorEnum_candidate,2C,
8591,0x218F,37,1,49,eActorEnum_candidate,31,
8605,0x219D,37,1,55,eActorEnum_candidate,37,
8619,0x21AB,37,1,56,eActorEnum_candidate,38,
8633,0x21B9,37,1,52,eActorEnum_candidate,34,
8647,0x21C7,37,1,53,eActorEnum_candidate,35,
8661,0x21D5,37,1,54,eActorEnum_candidate,36,
8675,0x21E3,37,1,50,eActorEnum_candidate,32,
8689,0x21F1,37,1,51,eActorEnum_candidate,33,
8703,0x21FF,37,1,57,eActorEnum_candidate,39,
8725,0x2215,37,1,12,eActorEnum_candidate,0C,
8885,0x22B5,37,1,33,eActorEnum_candidate,21,
8947,0x22F3,37,1,20,eActorEnum_candidate,14,
8952,0x22F8,37,1,33,eActorEnum_candidate,21,
8974,0x230E,37,1,41,eActorEnum_candidate,29,
9087,0x237F,65,2,275,eActorEnum_candidate,01 13,
9136,0x23B0,37,1,58,eActorEnum_candidate,3A,
9242,0x241A,37,1,24,eActorEnum_candidate,18,
9334,0x2476,37,1,25,eActorEnum_candidate,19,
9339,0x247B,37,1,40,eActorEnum_candidate,28,
9431,0x24D7,37,1,25,eActorEnum_candidate,19,
9436,0x24DC,37,1,41,eActorEnum_candidate,29,
9528,0x2538,37,1,42,eActorEnum_candidate,2A,
9533,0x253D,37,1,44,eActorEnum_candidate,2C,
9625,0x2599,37,1,42,eActorEnum_candidate,2A,
9630,0x259E,37,1,48,eActorEnum_candidate,30,
9722,0x25FA,37,1,49,eActorEnum_candidate,31,
9727,0x25FF,37,1,57,eActorEnum_candidate,39,
9811,0x2653,37,1,24,eActorEnum_candidate,18,
9825,0x2661,37,1,40,eActorEnum_candidate,28,
9839,0x266F,37,1,41,eActorEnum_candidate,29,
9853,0x267D,37,1,44,eActorEnum_candidate,2C,
9867,0x268B,37,1,24,eActorEnum_candidate,18,
9881,0x2699,37,1,57,eActorEnum_candidate,39,
10599,0x2967,37,1,11,eActorEnum_candidate,0B,
10605,0x296D,37,1,16,eActorEnum_candidate,10,
10612,0x2974,37,1,15,eActorEnum_candidate,0F,
10619,0x297B,37,1,43,eActorEnum_candidate,2B,
10977,0x2AE1,37,1,10,eActorEnum_candidate,0A,
11056,0x2B30,37,1,48,eActorEnum_candidate,30,
11331,0x2C43,37,1,199,eActorEnum_candidate,C7,
11351,0x2C57,37,1,199,eActorEnum_candidate,C7,
11374,0x2C6E,65,2,372,eActorEnum_candidate,01 74,
11386,0x2C7A,65,2,373,eActorEnum_candidate,01 75,
11398,0x2C86,65,2,374,eActorEnum_candidate,01 76,
11410,0x2C92,65,2,375,eActorEnum_candidate,01 77,
11422,0x2C9E,65,2,376,eActorEnum_candidate,01 78,
11434,0x2CAA,65,2,377,eActorEnum_candidate,01 79,
11446,0x2CB6,65,2,378,eActorEnum_candidate,01 7A,
11458,0x2CC2,65,2,379,eActorEnum_candidate,01 7B,
11470,0x2CCE,65,2,380,eActorEnum_candidate,01 7C,
11482,0x2CDA,65,2,381,eActorEnum_candidate,01 7D,
11490,0x2CE2,37,1,8,eActorEnum_candidate,08,
11495,0x2CE7,65,2,382,eActorEnum_candidate,01 7E,
11503,0x2CEF,37,1,9,eActorEnum_candidate,09,
11508,0x2CF4,65,2,383,eActorEnum_candidate,01 7F,
11520,0x2D00,65,2,385,eActorEnum_candidate,01 81,
11528,0x2D08,37,1,10,eActorEnum_candidate,0A,
11533,0x2D0D,65,2,387,eActorEnum_candidate,01 83,
11541,0x2D15,37,1,11,eActorEnum_candidate,0B,
11546,0x2D1A,65,2,388,eActorEnum_candidate,01 84,
11554,0x2D22,37,1,12,eActorEnum_candidate,0C,
11559,0x2D27,65,2,394,eActorEnum_candidate,01 8A,
11571,0x2D33,37,1,44,eActorEnum_candidate,2C,
11582,0x2D3E,65,2,392,eActorEnum_candidate,01 88,
11594,0x2D4A,65,2,391,eActorEnum_candidate,01 87,
11606,0x2D56,65,2,393,eActorEnum_candidate,01 89,
11618,0x2D62,65,2,395,eActorEnum_candidate,01 8B,
11735,0x2DD7,37,1,49,eActorEnum_candidate,31,
12044,0x2F0C,37,1,49,eActorEnum_candidate,31,
12138,0x2F6A,37,1,49,eActorEnum_candidate,31,
12444,0x309C,37,1,49,eActorEnum_candidate,31,
12749,0x31CD,37,1,17,eActorEnum_candidate,11,
13045,0x32F5,37,1,39,eActorEnum_candidate,27,
13104,0x3330,37,1,39,eActorEnum_candidate,27,
13136,0x3350,37,1,31,eActorEnum_candidate,1F,
13146,0x335A,37,1,50,eActorEnum_candidate,32,
13154,0x3362,37,1,183,eActorEnum_candidate,B7,
13163,0x336B,37,1,90,eActorEnum_candidate,5A,
13212,0x339C,37,1,182,eActorEnum_candidate,B6,
13255,0x33C7,65,2,696,eActorEnum_candidate,02 B8,
14008,0x36B8,37,1,50,eActorEnum_candidate,32,
14018,0x36C2,37,1,183,eActorEnum_candidate,B7,
14029,0x36CD,37,1,90,eActorEnum_candidate,5A,
14077,0x36FD,37,1,181,eActorEnum_candidate,B5,
14100,0x3714,37,1,15,eActorEnum_candidate,0F,
14141,0x373D,37,1,13,eActorEnum_candidate,0D,
14152,0x3748,37,1,10,eActorEnum_candidate,0A,
14159,0x374F,37,1,50,eActorEnum_candidate,32,
14169,0x3759,37,1,183,eActorEnum_candidate,B7,
14180,0x3764,37,1,90,eActorEnum_candidate,5A,
14228,0x3794,37,1,180,eActorEnum_candidate,B4,
14251,0x37AB,37,1,8,eActorEnum_candidate,08,
14292,0x37D4,37,1,8,eActorEnum_candidate,08,
14297,0x37D9,37,1,50,eActorEnum_candidate,32,
14305,0x37E1,37,1,183,eActorEnum_candidate,B7,
14314,0x37EA,37,1,90,eActorEnum_candidate,5A,
14360,0x3818,37,1,179,eActorEnum_candidate,B3,
14439,0x3867,37,1,8,eActorEnum_candidate,08,
14686,0x395E,37,1,15,eActorEnum_candidate,0F,
14755,0x39A3,37,1,13,eActorEnum_candidate,0D,
14760,0x39A8,37,1,14,eActorEnum_candidate,0E,
14946,0x3A62,37,1,15,eActorEnum_candidate,0F,
15008,0x3AA0,37,1,15,eActorEnum_candidate,0F,
17382,0x43E6,65,2,1024,eActorEnum_candidate,04 00,
17465,0x4439,37,1,24,eActorEnum_candidate,18,
17472,0x4440,37,1,12,eActorEnum_candidate,0C,
17494,0x4456,37,1,25,eActorEnum_candidate,19,
17499,0x445B,37,1,41,eActorEnum_candidate,29,
17506,0x4462,37,1,13,eActorEnum_candidate,0D,
17518,0x446E,37,1,25,eActorEnum_candidate,19,
17529,0x4479,37,1,42,eActorEnum_candidate,2A,
17534,0x447E,37,1,48,eActorEnum_candidate,30,
17541,0x4485,37,1,14,eActorEnum_candidate,0E,
17553,0x4491,37,1,25,eActorEnum_candidate,19,
17564,0x449C,37,1,49,eActorEnum_candidate,31,
17569,0x44A1,37,1,57,eActorEnum_candidate,39,
17576,0x44A8,37,1,15,eActorEnum_candidate,0F,
17588,0x44B4,37,1,49,eActorEnum_candidate,31,
17600,0x44C0,37,1,57,eActorEnum_candidate,39,
17607,0x44C7,37,1,9,eActorEnum_candidate,09,
17671,0x4507,37,1,18,eActorEnum_candidate,12,
17691,0x451B,37,1,10,eActorEnum_candidate,0A,
17711,0x452F,37,1,16,eActorEnum_candidate,10,
17740,0x454C,37,1,13,eActorEnum_candidate,0D,
17770,0x456A,37,1,11,eActorEnum_candidate,0B,
17799,0x4587,37,1,10,eActorEnum_candidate,0A,
17810,0x4592,37,1,15,eActorEnum_candidate,0F,
17820,0x459C,37,1,8,eActorEnum_candidate,08,
17831,0x45A7,37,1,14,eActorEnum_candidate,0E,
17841,0x45B1,37,1,11,eActorEnum_candidate,0B,
17890,0x45E2,37,1,17,eActorEnum_candidate,11,
17910,0x45F6,37,1,8,eActorEnum_candidate,08,
17920,0x4600,37,1,9,eActorEnum_candidate,09,
17931,0x460B,37,1,13,eActorEnum_candidate,0D,
17941,0x4615,37,1,11,eActorEnum_candidate,0B,
17952,0x4620,37,1,12,eActorEnum_candidate,0C,
18010,0x465A,37,1,9,eActorEnum_candidate,09,
18049,0x4681,37,1,19,eActorEnum_candidate,13,
18128,0x46D0,65,2,363,eActorEnum_candidate,01 6B,
18152,0x46E8,65,2,364,eActorEnum_candidate,01 6C,
18176,0x4700,65,2,365,eActorEnum_candidate,01 6D,
18210,0x4722,65,2,458,law_actor,01 CA,
18247,0x4747,37,1,10,eActorEnum_candidate,0A,
18267,0x475B,37,1,11,eActorEnum_candidate,0B,
18287,0x476F,37,1,12,eActorEnum_candidate,0C,
18307,0x4783,37,1,13,eActorEnum_candidate,0D,
18327,0x4797,37,1,14,eActorEnum_candidate,0E,
18347,0x47AB,37,1,15,eActorEnum_candidate,0F,
18367,0x47BF,37,1,16,eActorEnum_candidate,10,
18387,0x47D3,37,1,17,eActorEnum_candidate,11,
18407,0x47E7,65,2,400,eActorEnum_candidate,01 90,
18439,0x4807,65,2,402,eActorEnum_candidate,01 92,
18509,0x484D,65,2,403,eActorEnum_candidate,01 93,
18532,0x4864,37,1,8,eActorEnum_candidate,08,
18553,0x4879,37,1,9,eActorEnum_candidate,09,
18668,0x48EC,37,1,255,eActorEnum_candidate,FF,
18705,0x4911,37,1,16,eActorEnum_candidate,10,
18815,0x497F,65,2,696,eActorEnum_candidate,02 B8,
20009,0x4E29,37,1,8,eActorEnum_candidate,08,
20036,0x4E44,37,1,9,eActorEnum_candidate,09,
20065,0x4E61,37,1,10,eActorEnum_candidate,0A,
20098,0x4E82,37,1,11,eActorEnum_candidate,0B,
20128,0x4EA0,37,1,12,eActorEnum_candidate,0C,
20158,0x4EBE,37,1,13,eActorEnum_candidate,0D,
20240,0x4F10,37,1,24,eActorEnum_candidate,18,
20272,0x4F30,37,1,24,eActorEnum_candidate,18,
20282,0x4F3A,37,1,24,eActorEnum_candidate,18,
20323,0x4F63,37,1,24,eActorEnum_candidate,18,
20333,0x4F6D,37,1,24,eActorEnum_candidate,18,
20363,0x4F8B,65,2,696,eActorEnum_candidate,02 B8,
20457,0x4FE9,37,1,20,eActorEnum_candidate,14,
20469,0x4FF5,37,1,18,eActorEnum_candidate,12,
21184,0x52C0,37,1,8,eActorEnum_candidate,08,
22084,0x5644,37,1,49,eActorEnum_candidate,31,
22663,0x5887,37,1,15,eActorEnum_candidate,0F,
22676,0x5894,37,1,255,eActorEnum_candidate,FF,
22685,0x589D,37,1,12,eActorEnum_candidate,0C,
22690,0x58A2,37,1,255,eActorEnum_candidate,FF,
22773,0x58F5,37,1,48,eActorEnum_candidate,30,
22796,0x590C,37,1,48,eActorEnum_candidate,30,
22954,0x59AA,37,1,42,eActorEnum_candidate,2A,
22967,0x59B7,37,1,27,eActorEnum_candidate,1B,
23050,0x5A0A,37,1,49,eActorEnum_candidate,31,
23066,0x5A1A,37,1,49,eActorEnum_candidate,31,
23152,0x5A70,65,2,355,eActorEnum_candidate,01 63,
23342,0x5B2E,37,1,50,eActorEnum_candidate,32,
23355,0x5B3B,37,1,28,eActorEnum_candidate,1C,
23364,0x5B44,37,1,28,eActorEnum_candidate,1C,
23388,0x5B5C,37,1,11,eActorEnum_candidate,0B,
23394,0x5B62,37,1,16,eActorEnum_candidate,10,
23401,0x5B69,37,1,15,eActorEnum_candidate,0F,
23408,0x5B70,37,1,43,eActorEnum_candidate,2B,
23486,0x5BBE,37,1,100,eActorEnum_candidate,64,
23684,0x5C84,65,2,1000,eActorEnum_candidate,03 E8,
23917,0x5D6D,37,1,27,eActorEnum_candidate,1B,
23926,0x5D76,37,1,27,eActorEnum_candidate,1B,
24011,0x5DCB,37,1,36,eActorEnum_candidate,24,
24017,0x5DD1,37,1,37,eActorEnum_candidate,25,
24023,0x5DD7,37,1,46,eActorEnum_candidate,2E,
24029,0x5DDD,37,1,13,eActorEnum_candidate,0D,
24035,0x5DE3,37,1,55,eActorEnum_candidate,37,
24041,0x5DE9,37,1,9,eActorEnum_candidate,09,
24047,0x5DEF,37,1,17,eActorEnum_candidate,11,
24080,0x5E10,37,1,36,eActorEnum_candidate,24,
24086,0x5E16,37,1,37,eActorEnum_candidate,25,
24092,0x5E1C,37,1,46,eActorEnum_candidate,2E,
24098,0x5E22,37,1,13,eActorEnum_candidate,0D,
24104,0x5E28,37,1,55,eActorEnum_candidate,37,
24110,0x5E2E,37,1,9,eActorEnum_candidate,09,
24116,0x5E34,37,1,17,eActorEnum_candidate,11,
24149,0x5E55,37,1,36,eActorEnum_candidate,24,
24155,0x5E5B,37,1,37,eActorEnum_candidate,25,
24161,0x5E61,37,1,46,eActorEnum_candidate,2E,
24167,0x5E67,37,1,13,eActorEnum_candidate,0D,
24173,0x5E6D,37,1,55,eActorEnum_candidate,37,
24179,0x5E73,37,1,9,eActorEnum_candidate,09,
24185,0x5E79,37,1,17,eActorEnum_candidate,11,
24218,0x5E9A,37,1,36,eActorEnum_candidate,24,
24224,0x5EA0,37,1,37,eActorEnum_candidate,25,
24230,0x5EA6,37,1,46,eActorEnum_candidate,2E,
24236,0x5EAC,37,1,13,eActorEnum_candidate,0D,
24242,0x5EB2,37,1,55,eActorEnum_candidate,37,
24248,0x5EB8,37,1,9,eActorEnum_candidate,09,
24254,0x5EBE,37,1,17,eActorEnum_candidate,11,
24287,0x5EDF,37,1,36,eActorEnum_candidate,24,
24293,0x5EE5,37,1,37,eActorEnum_candidate,25,
24299,0x5EEB,37,1,46,eActorEnum_candidate,2E,
24305,0x5EF1,37,1,13,eActorEnum_candidate,0D,
24311,0x5EF7,37,1,55,eActorEnum_candidate,37,
24317,0x5EFD,37,1,9,eActorEnum_candidate,09,
24323,0x5F03,37,1,17,eActorEnum_candidate,11,
24384,0x5F40,37,1,64,eActorEnum_candidate,40,
24390,0x5F46,37,1,65,eActorEnum_candidate,41,
24396,0x5F4C,37,1,66,eActorEnum_candidate,42,
24402,0x5F52,37,1,67,eActorEnum_candidate,43,
24408,0x5F58,37,1,49,eActorEnum_candidate,31,
24414,0x5F5E,65,2,423,eActorEnum_candidate,01 A7,
24421,0x5F65,65,2,424,law_actor,01 A8,
24428,0x5F6C,65,2,425,law_actor,01 A9,
24447,0x5F7F,37,1,102,eActorEnum_candidate,66,
24456,0x5F88,37,1,102,eActorEnum_candidate,66,
24462,0x5F8E,37,1,99,eActorEnum_candidate,63,
24479,0x5F9F,37,1,64,eActorEnum_candidate,40,
24485,0x5FA5,37,1,65,eActorEnum_candidate,41,
24491,0x5FAB,37,1,66,eActorEnum_candidate,42,
24497,0x5FB1,37,1,67,eActorEnum_candidate,43,
24503,0x5FB7,37,1,49,eActorEnum_candidate,31,
24509,0x5FBD,65,2,423,eActorEnum_candidate,01 A7,
24516,0x5FC4,65,2,424,law_actor,01 A8,
24523,0x5FCB,65,2,425,law_actor,01 A9,
24530,0x5FD2,37,1,102,eActorEnum_candidate,66,
24536,0x5FD8,37,1,99,eActorEnum_candidate,63,
24568,0x5FF8,65,2,696,eActorEnum_candidate,02 B8,
24646,0x6046,37,1,20,eActorEnum_candidate,14,
24658,0x6052,37,1,18,eActorEnum_candidate,12,
24900,0x6144,37,1,26,eActorEnum_candidate,1A,
25121,0x6221,65,2,696,eActorEnum_candidate,02 B8,
25399,0x6337,37,1,26,eActorEnum_candidate,1A,
25491,0x6393,37,1,26,eActorEnum_candidate,1A,
26123,0x660B,37,1,9,eActorEnum_candidate,09,
26314,0x66CA,37,1,48,eActorEnum_candidate,30,
26706,0x6852,37,1,25,eActorEnum_candidate,19,
26716,0x685C,37,1,25,eActorEnum_candidate,19,
26733,0x686D,37,1,50,eActorEnum_candidate,32,
26741,0x6875,37,1,250,eActorEnum_candidate,FA,
26748,0x687C,37,1,200,eActorEnum_candidate,C8,
26758,0x6886,37,1,75,eActorEnum_candidate,4B,
26765,0x688D,37,1,100,eActorEnum_candidate,64,
26775,0x6897,37,1,150,eActorEnum_candidate,96,
26785,0x68A1,37,1,50,eActorEnum_candidate,32,
26793,0x68A9,37,1,150,eActorEnum_candidate,96,
26810,0x68BA,37,1,100,eActorEnum_candidate,64,
26820,0x68C4,37,1,75,eActorEnum_candidate,4B,
26827,0x68CB,37,1,150,eActorEnum_candidate,96,
26844,0x68DC,37,1,200,eActorEnum_candidate,C8,
26854,0x68E6,37,1,150,eActorEnum_candidate,96,
26864,0x68F0,37,1,150,eActorEnum_candidate,96,
26874,0x68FA,37,1,25,eActorEnum_candidate,19,
26882,0x6902,37,1,75,eActorEnum_candidate,4B,
26892,0x690C,37,1,10,eActorEnum_candidate,0A,
26900,0x6914,37,1,75,eActorEnum_candidate,4B,
26910,0x691E,37,1,50,eActorEnum_candidate,32,
26917,0x6925,37,1,100,eActorEnum_candidate,64,
26927,0x692F,37,1,150,eActorEnum_candidate,96,
26937,0x6939,37,1,20,eActorEnum_candidate,14,
26947,0x6943,37,1,50,eActorEnum_candidate,32,
26957,0x694D,37,1,20,eActorEnum_candidate,14,
26965,0x6955,37,1,75,eActorEnum_candidate,4B,
26972,0x695C,37,1,100,eActorEnum_candidate,64,
26982,0x6966,37,1,25,eActorEnum_candidate,19,
26990,0x696E,37,1,150,eActorEnum_candidate,96,
26997,0x6975,37,1,100,eActorEnum_candidate,64,
27007,0x697F,37,1,10,eActorEnum_candidate,0A,
27015,0x6987,37,1,150,eActorEnum_candidate,96,
27022,0x698E,37,1,100,eActorEnum_candidate,64,
27032,0x6998,37,1,250,eActorEnum_candidate,FA,
27042,0x69A2,37,1,50,eActorEnum_candidate,32,
27052,0x69AC,37,1,100,eActorEnum_candidate,64,
27076,0x69C4,37,1,200,eActorEnum_candidate,C8,
27086,0x69CE,37,1,125,eActorEnum_candidate,7D,
27093,0x69D5,37,1,150,eActorEnum_candidate,96,
27103,0x69DF,37,1,50,eActorEnum_candidate,32,
27111,0x69E7,37,1,100,eActorEnum_candidate,64,
27118,0x69EE,37,1,125,eActorEnum_candidate,7D,
27128,0x69F8,37,1,50,eActorEnum_candidate,32,
27136,0x6A00,37,1,250,eActorEnum_candidate,FA,
27146,0x6A0A,37,1,75,eActorEnum_candidate,4B,
27154,0x6A12,37,1,200,eActorEnum_candidate,C8,
27164,0x6A1C,37,1,150,eActorEnum_candidate,96,
27174,0x6A26,37,1,75,eActorEnum_candidate,4B,
27181,0x6A2D,37,1,100,eActorEnum_candidate,64,
27191,0x6A37,37,1,250,eActorEnum_candidate,FA,
27198,0x6A3E,37,1,50,eActorEnum_candidate,32,
27208,0x6A48,37,1,75,eActorEnum_candidate,4B,
27215,0x6A4F,37,1,50,eActorEnum_candidate,32,
27225,0x6A59,37,1,200,eActorEnum_candidate,C8,
27232,0x6A60,37,1,50,eActorEnum_candidate,32,
27242,0x6A6A,37,1,75,eActorEnum_candidate,4B,
27249,0x6A71,37,1,100,eActorEnum_candidate,64,
27259,0x6A7B,37,1,150,eActorEnum_candidate,96,
27269,0x6A85,37,1,50,eActorEnum_candidate,32,
27277,0x6A8D,37,1,250,eActorEnum_candidate,FA,
27287,0x6A97,37,1,100,eActorEnum_candidate,64,
27295,0x6A9F,65,2,300,eActorEnum_candidate,01 2C,
27306,0x6AAA,37,1,200,eActorEnum_candidate,C8,
27313,0x6AB1,37,1,125,eActorEnum_candidate,7D,
27323,0x6ABB,65,2,300,eActorEnum_candidate,01 2C,
27331,0x6AC3,37,1,125,eActorEnum_candidate,7D,
27341,0x6ACD,65,2,300,eActorEnum_candidate,01 2C,
27349,0x6AD5,37,1,125,eActorEnum_candidate,7D,
27359,0x6ADF,65,2,300,eActorEnum_candidate,01 2C,
27367,0x6AE7,37,1,125,eActorEnum_candidate,7D,
27377,0x6AF1,65,2,500,gang_actor,01 F4,
27385,0x6AF9,37,1,250,eActorEnum_candidate,FA,
27395,0x6B03,37,1,150,eActorEnum_candidate,96,
27402,0x6B0A,37,1,125,eActorEnum_candidate,7D,
27412,0x6B14,37,1,25,eActorEnum_candidate,19,
27419,0x6B1B,37,1,100,eActorEnum_candidate,64,
27430,0x6B26,37,1,150,eActorEnum_candidate,96,
27437,0x6B2D,37,1,25,eActorEnum_candidate,19,
27447,0x6B37,37,1,25,eActorEnum_candidate,19,
27457,0x6B41,37,1,25,eActorEnum_candidate,19,
27473,0x6B51,37,1,150,eActorEnum_candidate,96,
27483,0x6B5B,37,1,150,eActorEnum_candidate,96,
27490,0x6B62,37,1,100,eActorEnum_candidate,64,
27501,0x6B6D,37,1,150,eActorEnum_candidate,96,
27511,0x6B77,37,1,150,eActorEnum_candidate,96,
27521,0x6B81,37,1,150,eActorEnum_candidate,96,
27528,0x6B88,37,1,100,eActorEnum_candidate,64,
27539,0x6B93,37,1,150,eActorEnum_candidate,96,
27549,0x6B9D,37,1,150,eActorEnum_candidate,96,
27959,0x6D37,37,1,27,eActorEnum_candidate,1B,
27968,0x6D40,37,1,27,eActorEnum_candidate,1B,
28151,0x6DF7,65,2,1000,eActorEnum_candidate,03 E8,
28182,0x6E16,65,2,1000,eActorEnum_candidate,03 E8,
28310,0x6E96,37,1,27,eActorEnum_candidate,1B,
28319,0x6E9F,37,1,27,eActorEnum_candidate,1B,
28547,0x6F83,65,2,696,eActorEnum_candidate,02 B8,
29065,0x7189,65,2,696,eActorEnum_candidate,02 B8,
29343,0x729F,37,1,26,eActorEnum_candidate,1A,
29435,0x72FB,37,1,26,eActorEnum_candidate,1A,
29629,0x73BD,65,2,597,fbi_actor,02 55,
29646,0x73CE,65,2,597,fbi_actor,02 55,
29652,0x73D4,65,2,450,law_actor,01 C2,
29665,0x73E1,37,1,24,eActorEnum_candidate,18,
29674,0x73EA,37,1,24,eActorEnum_candidate,18,
30146,0x75C2,37,1,8,eActorEnum_candidate,08,
30234,0x761A,37,1,15,eActorEnum_candidate,0F,
30241,0x7621,37,1,9,eActorEnum_candidate,09,
30248,0x7628,37,1,12,eActorEnum_candidate,0C,
30255,0x762F,37,1,16,eActorEnum_candidate,10,
30283,0x764B,37,1,21,eActorEnum_candidate,15,
30301,0x765D,37,1,39,eActorEnum_candidate,27,
30377,0x76A9,37,1,10,eActorEnum_candidate,0A,
30437,0x76E5,65,2,256,eActorEnum_candidate,01 00,
30446,0x76EE,37,1,9,eActorEnum_candidate,09,
30514,0x7732,65,2,256,eActorEnum_candidate,01 00,
30647,0x77B7,37,1,21,eActorEnum_candidate,15,
30712,0x77F8,37,1,8,eActorEnum_candidate,08,
30785,0x7841,65,2,256,eActorEnum_candidate,01 00,
30838,0x7876,65,2,256,eActorEnum_candidate,01 00,
30865,0x7891,37,1,16,eActorEnum_candidate,10,
30915,0x78C3,65,2,256,eActorEnum_candidate,01 00,
30924,0x78CC,37,1,9,eActorEnum_candidate,09,
30975,0x78FF,37,1,12,eActorEnum_candidate,0C,
30995,0x7913,65,2,256,eActorEnum_candidate,01 00,
31032,0x7938,37,1,13,eActorEnum_candidate,0D,
31045,0x7945,37,1,18,eActorEnum_candidate,12,
31052,0x794C,37,1,34,eActorEnum_candidate,22,
